1180,1033,1,1,103,3.3,3.7,24,491
1180,1033,1,0,103,6.3,5.7,24,491
1180,1033,1,1,114,3.7,4,24,491
1180,1033,1,1,117,2.7,3,24,491
1180,1033,1,1,105,2.9,3.9,24,491
1180,1033,1,0,111,12,9.2,24,491
1180,1033,1,0,112,4.4,2.4,24,491
1180,1033,1,1,112,3.9,11,24,491
1180,1033,2,1,113,2.7,3,24,491
1180,1033,2,1,109,7.8,3.4,24,491
1180,1033,2,1,110,4.7,6.9,24,491
1180,1033,2,0,115,3.3,5.1,24,491
1180,1033,2,0,106,1.7,2.4,24,491
1180,1033,2,1,106,4.5,4.7,24,491
1180,1033,2,1,106,5.8,6.7,24,491
1180,1033,2,1,111,4.6,3.8,24,491
1180,1033,2,0,104,2.8,3.2,24,491
1180,1033,2,0,109,8.7,4.9,24,491
1180,1033,2,1,111,5.2,6.7,24,491
1180,1033,2,1,112,3.1,4.5,24,491
1180,1033,2,1,104,4.3,11,24,491
1180,1033,2,1,112,4.3,6.7,24,491
1180,1033,2,0,105,6.4,6.3,24,491
1180,1033,2,1,104,7.2,3.8,24,491
1180,1033,2,1,104,6.4,5.5,24,491
1180,1033,2,1,109,2.9,3.8,24,491
1180,1033,2,1,104,3.5,4.4,24,491
1180,1033,2,0,110,9.2,5,24,491
1180,1033,2,0,110,3.4,5.4,24,491
1180,1033,2,1,109,3.5,11.2,24,491
1180,1033,2,0,107,4.4,4.5,24,491
1180,1033,2,0,111,4.6,4.9,24,491
1180,1033,3,0,113,3.7,7.5,24,491
1180,1033,3,1,110,4.8,8.2,24,491
1180,1033,3,1,110,4.9,9.3,24,491
1180,1033,3,0,104,2.6,2.8,24,491
1180,1033,3,1,120,3.7,4.3,24,491
1180,1033,3,0,110,3.1,5.5,24,491
1180,1033,3,1,104,6.4,3.9,24,491
1180,1033,3,0,111,5.8,6.7,24,491
1180,1033,3,1,104,3,3.8,24,491
1180,1033,3,0,109,12,11.2,24,491
1180,1033,3,1,119,2.1,4.1,24,491
1180,1033,3,0,103,4.9,4.1,24,491
1180,1033,3,0,111,2.8,2.9,24,491
1180,1033,3,1,102,3.1,2.9,24,491
1180,1033,3,0,106,3.5,4.1,24,491
1180,1033,3,1,112,8.3,11,24,491
1180,1033,3,1,112,6.4,9.3,24,491
1180,1033,3,1,101,2.9,4.3,24,491
1180,1033,3,1,106,4,3.7,24,491
1180,1033,3,1,111,12,5,24,491
1180,1033,3,1,110,4.9,4.7,24,491
1180,1033,3,0,103,2.8,2.8,24,491
1180,1033,3,1,103,4.9,4.3,24,491
1180,1033,3,1,108,12,5,24,491
1315,1075,1,0,117,1.7,1.6,19,329
1315,1075,1,0,105,2,2.4,19,329
1315,1075,1,0,104,2.8,3.3,19,329
1315,1075,1,0,105,2.7,2.3,19,329
1315,1075,1,1,103,4.3,3.7,19,329
1315,1075,1,1,105,6.4,3.8,19,329
1315,1075,1,0,107,12,6.7,19,329
1315,1075,1,0,111,2.1,1.6,19,329
1315,1075,1,0,100,2.8,2,19,329
1315,1075,1,1,111,12,10.9,19,329
1315,1075,1,0,112,5.2,4.2,19,329
1315,1075,1,1,111,3.9,4.8,19,329
1315,1075,1,1,109,4.8,4.8,19,329
1315,1075,1,0,107,2.7,2.9,19,329
1315,1075,1,1,96,5,4.7,19,329
1315,1075,1,1,111,4.7,11,19,329
1315,1075,1,1,103,3.2,2.7,19,329
1315,1075,1,0,115,2.3,2.6,19,329
1315,1075,1,0,108,8.7,7.3,19,329
1315,1075,2,1,105,3.7,2.7,20,329
1315,1075,2,0,106,4.3,7.3,20,329
1315,1075,2,0,110,5.8,8.2,20,329
1315,1075,2,1,102,4.4,8.4,20,329
1315,1075,2,1,114,4.9,3.9,20,329
1315,1075,2,1,101,3.1,5.2,20,329
1315,1075,2,0,109,12,4.2,20,329
1315,1075,2,0,106,4.6,9.2,20,329
1315,1075,2,0,107,3.6,3.3,20,329
1315,1075,2,1,109,2.9,4.2,20,329
1315,1075,2,0,111,4.4,5,20,329
1315,1075,2,0,101,2.4,2,20,329
1315,1075,2,0,112,4.2,3.5,20,329
1315,1075,2,0,116,4.9,5.4,20,329
1315,1075,2,1,101,6.3,3.2,20,329
1315,1075,2,1,105,12,8.2,20,329
1315,1075,2,1,104,4.1,3.1,20,329
1315,1075,2,0,111,4.8,3.4,20,329
1315,1075,2,1,117,2.4,2.1,20,329
1315,1075,3,0,107,3.7,3.4,20,329
1315,1075,3,1,101,4.2,3.5,20,329
1315,1075,3,0,109,2.9,3.1,20,329
1315,1075,3,1,110,3.9,5,20,329
1315,1075,3,1,109,5.8,3.8,20,329
1315,1075,3,1,102,10.6,5.5,20,329
1315,1075,3,0,101,3.5,4.5,20,329
1315,1075,3,0,110,5.2,3.1,20,329
1315,1075,3,1,108,6.8,3.4,20,329
1315,1075,3,0,107,6.4,4.6,20,329
1315,1075,3,0,106,1.8,2.3,20,329
1315,1075,3,1,110,3.9,4.2,20,329
1315,1075,3,0,110,12,4.5,20,329
1315,1075,3,0,117,1.4,3.1,20,329
1315,1075,3,0,98,12,4.2,20,329
1315,1075,3,1,115,2.3,2.5,20,329
1315,1075,3,1,112,2.5,3.3,20,329
1315,1075,3,1,104,4.2,3.5,20,329
1315,1075,3,0,109,2.4,2.9,20,329
1315,1075,3,0,104,1.9,1.8,20,329
1315,1075,4,1,110,12,9.3,19,329
1315,1075,4,1,115,3.9,6.7,19,329
1315,1075,4,0,106,4.6,11,19,329
1315,1075,4,0,116,4.3,3.1,19,329
1315,1075,4,1,112,7.3,11.2,19,329
1315,1075,4,1,102,3.9,3.8,19,329
1315,1075,4,0,95,4.4,3.2,19,329
1315,1075,4,0,110,2.6,3,19,329
1315,1075,4,0,104,3,4.6,19,329
1315,1075,4,1,108,5.2,6.4,19,329
1315,1075,4,1,103,3.7,6.5,19,329
1315,1075,4,1,114,4,8.4,19,329
1315,1075,4,1,110,7.8,3.9,19,329
1315,1075,4,0,105,3.9,2.8,19,329
1315,1075,4,0,104,6.4,3.2,19,329
1315,1075,4,1,104,3.9,2.9,19,329
1315,1075,4,0,112,4,4.2,19,329
1405,1103,1,1,114,1.8,2.1,15,454
1405,1103,1,0,101,2.7,2.8,15,454
1405,1103,1,0,120,1.8,2.9,15,454
1405,1103,1,1,110,2.7,3.1,15,454
1405,1103,1,0,105,2.3,4.2,15,454
1405,1103,1,1,108,2.8,6.6,15,454
1405,1103,1,0,110,2.4,2.6,15,454
1405,1103,1,0,109,12,4.9,15,454
1405,1103,1,0,102,3.4,6.8,15,454
1405,1103,1,0,108,8.2,3,15,454
1405,1103,1,0,109,6.4,5.2,15,454
1405,1103,1,1,114,3,2.6,15,454
1405,1103,1,1,110,2.9,3.3,15,454
1405,1103,1,1,118,2.8,4.2,15,454
1405,1103,1,1,109,4.8,3.7,15,454
1405,1103,2,1,104,2.3,2.2,15,454
1405,1103,2,1,108,5,11.2,15,454
1405,1103,2,0,98,2.9,3.3,15,454
1405,1103,2,0,105,4.5,2.4,15,454
1405,1103,2,0,111,4,4.5,15,454
1405,1103,2,0,105,9.2,5,15,454
1405,1103,2,0,106,3.2,3.6,15,454
1405,1103,2,0,106,2.8,3.1,15,454
1405,1103,2,1,105,4.9,4.5,15,454
1405,1103,2,0,104,2.8,2.1,15,454
1405,1103,2,1,108,3.1,2.7,15,454
1405,1103,2,1,111,8.2,2.7,15,454
1405,1103,2,1,106,3.3,2.7,15,454
1405,1103,2,0,110,3.6,4.5,15,454
1405,1103,3,1,102,3.1,3.7,17,454
1405,1103,3,0,110,4.8,5.4,17,454
1405,1103,3,1,115,2,1.8,17,454
1405,1103,3,1,118,2.2,3.9,17,454
1405,1103,3,0,111,4.1,3.6,17,454
1405,1103,3,0,105,3.5,7.5,17,454
1405,1103,3,1,106,4.4,6.7,17,454
1405,1103,3,0,102,2.2,2,17,454
1405,1103,3,0,99,4.1,4.2,17,454
1405,1103,3,0,112,8.2,10.9,17,454
1405,1103,3,1,118,1.9,1.7,17,454
1405,1103,3,1,103,6.4,3.4,17,454
1405,1103,3,1,116,3.1,2.9,17,454
1405,1103,3,0,110,4.7,2.4,17,454
1405,1103,3,1,117,4.2,3.2,17,454
1405,1105,1,0,112,4.5,3.9,30,185
1405,1105,1,0,101,3.1,4.9,30,185
1405,1105,1,1,112,3.1,3,30,185
1405,1105,1,1,109,7.5,8.4,30,185
1405,1105,1,1,110,3.5,2.8,30,185
1405,1105,1,0,107,4.1,4.4,30,185
1405,1105,1,1,111,4.9,6.2,30,185
1405,1105,1,0,109,3.5,3.4,30,185
1405,1105,1,0,107,2.8,3.6,30,185
1405,1105,1,1,102,1.8,1.1,30,185
1405,1105,1,1,101,6.4,11,30,185
1405,1105,1,1,111,8.7,6.7,30,185
1405,1105,1,0,103,12,10.9,30,185
1405,1105,1,1,105,12,8.2,30,185
1405,1105,1,1,102,2.2,2.1,30,185
1405,1105,1,0,105,3.1,2.2,30,185
1405,1105,1,0,103,3.1,3,30,185
1405,1105,1,0,113,3.6,4.2,30,185
1405,1105,1,1,110,12,11.2,30,185
1405,1105,1,0,107,3.1,6.2,30,185
1405,1105,1,0,103,6.4,3.9,30,185
1405,1105,1,0,111,3.5,3.1,30,185
1405,1105,1,0,103,4.7,4.1,30,185
1405,1105,1,1,110,4.3,4.4,30,185
1405,1105,1,0,119,4.9,3.2,30,185
1405,1129,1,0,113,2.6,4.2,24,342
1405,1129,1,1,111,4.9,5,24,342
1405,1129,1,0,110,4.9,4.5,24,342
1405,1129,1,1,108,2.6,2.3,24,342
1405,1129,1,1,105,4.3,6.7,24,342
1405,1129,1,1,106,3.2,7.5,24,342
1405,1129,1,0,105,3.9,6.3,24,342
1405,1129,1,1,110,2.8,2.2,24,342
1405,1129,1,0,110,12,4.5,24,342
1405,1129,1,1,108,3.9,11.2,24,342
1405,1129,1,0,112,6.4,6,24,342
1405,1129,1,0,109,2.8,2.5,24,342
1405,1129,1,1,111,1.4,1.9,24,342
1405,1129,1,1,109,3.7,3,24,342
1405,1129,1,1,105,1.4,2.1,24,342
1405,1129,1,1,112,4.8,4.5,24,342
1405,1129,1,0,102,2.9,2.9,24,342
1405,1129,1,0,110,4.8,8.4,24,342
1405,1129,1,0,109,3.3,3.1,24,342
1405,1129,1,0,114,2.7,3.9,24,342
1405,1129,1,1,112,3.8,4,24,342
1405,1129,1,0,112,3.2,3.7,24,342
1405,1129,1,1,103,4.5,3,24,342
1405,1129,2,1,110,3.3,5.2,24,342
1405,1129,2,1,103,4.1,4.8,24,342
1405,1129,2,0,102,3.9,4.1,24,342
1405,1129,2,1,112,2.6,2.9,24,342
1405,1129,2,1,110,2.4,2.9,24,342
1405,1129,2,1,97,4.9,3.1,24,342
1405,1129,2,1,106,4.9,3.4,24,342
1405,1129,2,0,111,4.4,3.8,24,342
1405,1129,2,1,105,12,3.5,24,342
1405,1129,2,1,112,1.9,3.6,24,342
1405,1129,2,1,110,4.8,11.2,24,342
1405,1129,2,1,110,4.9,3.1,24,342
1405,1129,2,1,106,3.9,5.4,24,342
1405,1129,2,0,114,3.1,2.4,24,342
1405,1129,2,0,108,3.9,2.3,24,342
1405,1129,2,0,110,4.8,5.4,24,342
1405,1129,2,0,110,3.1,3.6,24,342
1405,1129,2,0,115,3.4,2.9,24,342
1405,1129,2,0,106,12,5,24,342
1405,1129,2,1,112,12,4.4,24,342
1405,1129,2,0,108,4.9,4.2,24,342
1405,1129,2,1,107,12,11.2,24,342
1405,1129,2,0,109,3.7,3.5,24,342
1405,1133,1,1,101,6.4,7.5,16,371
1405,1133,1,0,102,3.1,3.1,16,371
1405,1133,1,1,118,4.5,4,16,371
1405,1133,1,0,102,2,1.8,16,371
1405,1133,1,0,111,4.4,4.5,16,371
1405,1133,1,1,101,4.2,3.1,16,371
1405,1133,1,0,110,4.7,4.4,16,371
1405,1133,1,1,111,3.4,6.9,16,371
1405,1133,1,0,110,4.4,3.1,16,371
1405,1133,1,0,105,1.8,2.2,16,371
1405,1133,1,1,103,6.6,3.9,16,371
1405,1133,1,1,114,12,3.9,16,371
1405,1133,1,0,108,3,4.2,16,371
1405,1133,1,0,112,8.3,3.9,16,371
1405,1133,1,1,106,2.4,3.1,16,371
1405,1133,1,0,102,1.9,2.6,16,371
1405,1133,2,1,111,3.8,6.2,18,371
1405,1133,2,1,101,2,2.7,18,371
1405,1133,2,1,101,3.1,3,18,371
1405,1133,2,0,101,3.4,3.7,18,371
1405,1133,2,1,102,3.5,4.4,18,371
1405,1133,2,1,112,2.3,2.8,18,371
1405,1133,2,0,108,10.6,4.8,18,371
1405,1133,2,0,111,6.4,7.5,18,371
1405,1133,2,1,108,4.9,4.7,18,371
1405,1133,2,0,107,6.4,6.8,18,371
1405,1133,2,0,113,4.6,2.4,18,371
1405,1133,2,0,104,0.7,0.9,18,371
1405,1133,2,1,104,4.9,3,18,371
1405,1133,2,0,109,3.5,3.7,18,371
1405,1133,2,0,102,2.2,3,18,371
1405,1133,2,0,110,6.4,4.4,18,371
1405,1133,2,1,101,4.3,5,18,371
1405,1133,3,1,110,2.5,3.7,18,371
1405,1133,3,1,103,4.8,3.1,18,371
1405,1133,3,1,108,2.3,2.3,18,371
1405,1133,3,0,119,1.9,0.4,18,371
1405,1133,3,0,112,4.8,2.9,18,371
1405,1133,3,1,109,10.6,11.2,18,371
1405,1133,3,0,103,4.9,6.3,18,371
1405,1133,3,0,107,3.7,3.5,18,371
1405,1133,3,1,102,4,3.7,18,371
1405,1133,3,1,115,2.9,2.2,18,371
1405,1133,3,0,115,2.9,1.6,18,371
1405,1133,3,1,102,2.9,3.7,18,371
1405,1133,3,0,118,2,1.9,18,371
1405,1133,3,0,123,2,1.7,18,371
1405,1133,3,0,114,2,2.5,18,371
1405,1133,3,0,104,2,3,18,371
1405,1133,3,1,118,1.8,2,18,371
1405,1133,3,1,104,2.8,2.9,18,371
1655,1265,1,0,111,6.4,4.7,21,570
1655,1265,1,1,110,4.6,4.7,21,570
1655,1265,1,0,103,2.4,3.2,21,570
1655,1265,1,1,122,4.4,3.9,21,570
1655,1265,1,1,106,3,11,21,570
1655,1265,1,1,102,4.1,5,21,570
1655,1265,1,0,106,3.5,3.9,21,570
1655,1265,1,1,110,4.9,3.8,21,570
1655,1265,1,0,104,2,2.3,21,570
1655,1265,1,0,121,3.3,3.2,21,570
1655,1265,1,0,116,1.9,2.1,21,570
1655,1265,1,0,107,4.8,5.5,21,570
1655,1265,1,0,106,3.1,4.6,21,570
1655,1265,1,1,109,2.8,3.3,21,570
1655,1265,1,1,112,7.5,3.6,21,570
1655,1265,1,1,109,6.4,4.6,21,570
1655,1265,1,0,111,10.6,7.4,21,570
1655,1265,1,1,111,3.3,4.7,21,570
1655,1265,1,0,110,3.8,4.2,21,570
1655,1265,1,0,108,2.4,3.8,21,570
1655,1265,1,1,122,2.9,2.9,21,570
1655,1265,2,1,106,4.9,10.9,21,570
1655,1265,2,1,111,3.3,8.2,21,570
