    2.337831     6.256532     7.435848    10.143728    13.140274    14.742083      7
   -0.495980     2.527767     5.014151     8.094484     8.269429    12.621190      7
    2.504458     3.458530     5.649082     8.241435     8.368642    10.448612      7
    3.115533     7.098449     9.220040    10.947119    14.590105    17.779283      7
    1.829263    -0.568353    -1.493386    -1.966939     0.033436    -3.140699      8
    2.725407     1.719992     6.017704     6.134835     8.173363     9.467726      8
    3.568365     4.576242     9.450123    12.296205    15.568167    18.403029      8
   -0.793484     1.801852     3.773545     5.895510     7.300647     8.386207      8
    2.159221     2.814362     4.441581     7.629602     7.453422    10.463316      8
    2.379812     3.875410     6.911988     8.262965     9.593316    11.877324      9
    1.744423     4.786570     8.055993     9.807159    11.780026    14.821716      9
    0.287531     3.520528     7.898424    12.815986    15.975611    20.428097      9
    1.426322     4.842787     9.572124    15.042023    17.210238    21.126487      9
    0.307594     3.301044     4.571857     6.828757     9.677907    10.938047      9
   -0.966054     0.672081     2.297728     5.222807     6.316619     7.742720     10
    0.232567     4.558916     8.633012    12.589448    17.441544    20.725392     10
    1.625325     5.508163     8.150387    10.155504    14.743776    17.538832     10
    1.803852     6.874060    11.110475    15.097495    19.969203    23.505209     10
    0.427926     1.717343     4.708446     6.502776     8.246310     9.057277     10
    2.564065     4.186356     6.659081    10.045482    14.147996    17.296720     11
    1.168182     1.518523     2.187468     0.948299     2.660634     2.304077     11
    4.421100     6.752408     8.451570    11.340824    14.019934    16.571709     11
    1.187660     5.150172     8.338981    13.292769    16.463926    18.131497     11
    1.055184     2.507730     3.860245     4.710337     5.616027     6.079082     11
    1.139328     3.411927     5.335084     7.981105    11.289404    12.059036     12
    3.433062     5.554275     9.138258    12.948860    15.742603    18.517165     12
   -0.249673     3.194383     4.515399     7.164074     9.457748    11.952807     12
    1.492767     1.993445     3.797477     4.351004     4.544074     6.161711     12
    1.238082     3.896897    10.175293    13.731429    18.657184    22.460627     12
    3.812643     5.349646     9.487472    11.633163    15.388141    17.171226     13
    2.115077     6.959924     9.154053    10.556226    14.456710    15.225936     13
    4.130907     5.491509     6.424370     8.404854     8.274785    10.215700     13
    2.893400     4.870657     7.460977    10.651141    10.584889    13.335391     13
   -0.311277     2.484959     2.696267     3.130958     4.528420     4.709866     13
   -0.137695     1.994286     4.961685     7.170865     9.797461    11.303326     14
    0.561309     3.320146     6.246780     8.471409    11.078551    14.857274     14
    3.400060     5.425356     8.404081    13.372238    17.071096    20.157474     14
    0.917501     2.826123     6.480409     8.503004    11.525875    14.347613     14
    1.515524     4.381315     6.711327     9.143743    11.104231    15.105629     14
   -0.120479     4.291915     8.132007    13.833842    16.319646    19.874562     15
    2.221048     3.391123     5.369839     8.116804    11.784579    13.203144     15
    3.550634     8.840534    12.537612    14.117043    19.533423    22.809636     15
    1.413060     2.954061     7.695604     7.769883    10.965049    13.403615     15
    0.389613     4.751267    10.839412    14.304282    19.383587    21.507860     15
    1.433912     2.288665     3.172480     3.880554     5.621117     5.796863     16
    1.237978     3.131412     5.633078     7.041563     8.375214    12.312546     16
   -1.704228     2.582038     4.206936     5.089017    10.459512    12.595336     16
   -0.918644     2.389717     4.517405     3.800233     6.974207     9.499498     16
    1.222203     3.348863     3.727626     6.362229     9.892796    11.167064     16
    3.559619     4.038717     6.543461     8.635676    10.587052    11.741566     17
    2.834238     6.784609     9.071017    12.191001    16.505621    17.448844     17
    1.258730     3.985205     5.497054     7.461231     9.662700     9.914844     17
    0.161280     4.155311     6.752450     7.817075    10.222306    13.091841     17
    3.624329     6.821769     8.978802    11.825151    15.447717    17.164337     17
    0.877892     3.900625     8.574039    12.295671    16.008605    17.538790     18
    1.990086     3.884601     8.000732    10.066983    11.990890    13.502322     18
    1.443901     4.487636     4.433880     6.159122     8.718567     9.903693     18
    2.194259     2.065451     5.289566     5.730396     7.667317     9.831428     18
    2.936329     5.426522     6.868720     9.738655    11.177941    12.228016     18
    1.555874     4.974497     7.285899     9.736497    12.496439    16.231083     19
   -0.589256     2.743124     5.188227     5.608098     7.367301     8.923818     19
    0.592347     4.088370     5.822154     9.790379    10.641988    14.205537     19
    1.446925     2.603398     2.942569     2.845281     3.397498     4.159598     19
    3.018324     2.942382     4.645710     6.464479     7.098963     7.175725     19
    1.547912     3.352500     4.717618     8.245529     9.703008    11.520895     20
    0.218555     1.256289     4.307483     6.830735     7.867649    10.923577     20
    1.222840     3.781036     7.660408     9.570355    11.976739    14.348784     20
    1.029270     3.252244     6.395458     8.759112    11.273691    15.249637     20
    0.651800     6.371327    10.028737    12.888548    15.524986    18.596656     20
    0.409623     2.861191     4.621133     6.571235     7.469723     9.420723     21
    1.745615     4.622382     4.310802     5.247186     6.249703     8.067004     21
    3.505017     2.940953     4.771303     6.739672     8.159649     8.982218     21
    1.297075    -0.617714     1.804457     2.715190     2.695271     1.821359     21
    1.428224     1.405994     1.581609     1.721097     3.242015     3.446988     21
    0.361744     2.641215     5.636489     7.120549    10.456161    13.194666     21
   -0.647902     1.098370     0.433881     0.762632     2.887597     3.621147     21
    2.289406     4.221094     5.259862     8.633866     9.223187    10.688772     21
   -0.699446    -0.579591     1.184016     2.116104     2.201900     3.501637     21
    0.485121     1.205349     3.882050     4.734773     4.540509     6.581213     21
    0.088957     1.699290     3.477146     5.756592     6.373496     8.767975     22
    2.629429     3.707081     4.127400     5.455020     7.170623     6.941653     22
    0.881717     0.220622     3.392939     4.328371     5.464752     7.615896     22
    3.047614     3.207155     1.259778     2.900423     1.651521     2.506817     22
    1.687048     3.608023     4.590038     6.372062     7.090049     9.421385     22
    2.356855     3.195832     6.337743     8.121732     9.185844     9.783685     22
    1.525122     3.748064     6.165843     7.375802     9.772125    10.184191     22
    0.934526     1.799097     4.115145     6.266407     6.100483     9.656272     22
    0.057717     1.295863     1.315683     3.829531     5.873661     8.656240     22
    2.267282     1.715669     0.893086     2.728436     3.513849     2.883957     22
    1.486551     2.904475     3.554893     4.778603     4.430759     5.647696     23
    2.629974     5.715631     6.073855     7.520258    11.033108    13.668061     23
    4.016598     4.619766     6.628166     7.164048    10.068434    11.277688     23
    4.313104     5.275523     5.820577     6.963701     8.802655     9.566059     23
    1.412920     1.649976     1.687031     2.973496     4.203107     6.383134     23
    0.852642     3.323913     6.345307     9.153446    11.346370    15.267453     23
    0.700972     3.678191     5.501083     7.242146    10.350456    11.505734     23
    3.173752     5.668617     8.156755    10.219500    12.235610    15.816407     23
    1.691374     3.949581     5.300361     8.027772    11.339349     9.895804     23
    1.680610     5.478959     7.763499     6.550490    10.844938    12.133283     23
   -0.219063     2.366825     5.805251     6.606222    10.480908    10.298261     24
    0.733210     1.183978     5.958753     7.585564    11.744159    13.419951     24
    0.951404     1.983761     3.303847     4.094814     5.946987     6.537052     24
    0.014627     2.838439     4.668672     6.944543     9.895577    10.899004     24
    0.770586     1.675460     3.218009     3.115605     4.569878     5.961627     24
    2.115613     6.657821     9.023389    14.397886    16.660881    20.273274     24
   -0.362964     1.700698     3.251230     4.557795     6.826487     7.530026     24
    2.815242     5.182582     6.827362     8.129019    10.574391    13.359739     24
    1.306675     1.926862     3.284590     2.800811     4.375771     5.542342     24
    1.976163     3.890294     5.718733     5.261103     5.808379     6.915018     24
    0.215260     2.616970     3.216103     6.749669     8.335109     8.989880     25
    3.004507     4.579643     8.215665    10.849556    12.897089    14.700132     25
    3.653348     3.180755     6.007116     7.525870     8.942987    10.747960     25
    4.157556     6.906110     9.731741    11.714813    13.737065    17.292828     25
    2.749379     3.421488     7.109858     7.059418     8.635104    10.060539     25
    1.570165     2.170811     5.520466     7.111071     7.058863     9.288644     25
    2.016612     2.659538     5.626614     7.731525    10.256095    12.814266     25
    3.464473     3.641578     4.223216     5.010753     5.650294     5.768520     25
    1.339740     5.207732    10.087304    12.461714    14.923623    18.241818     25
    3.991814     4.500394     7.973074     8.356034    11.699580    13.084708     25
    2.282187     5.873532     7.476761     8.851459    12.267418    16.824113     26
    2.458562     5.869015     9.205666    12.252397    13.908222    17.631003     26
    3.935172     6.694513     8.429038     7.190743    10.213468    11.914117     26
    3.900907     5.220767     5.462200     8.778537    10.629233    11.217419     26
    2.243036     7.036657     9.818332    11.469740    15.955367    17.890870     26
    1.221423     5.201323     5.883302     9.714583     9.991425    13.306797     26
    0.072916     4.362724     7.877126    13.175883    16.428521    19.230486     26
    2.659493     5.297872     9.304731    11.368959    14.896356    16.247541     26
    4.008806     5.156601     9.355710    13.399459    16.498697    20.612818     26
    2.500285     4.643192     4.835671     5.849057     6.395963     8.068043     26
   -0.811199     0.872786     2.420732     4.210089     3.765461     6.455301     27
    0.278975     2.001143     1.403812     5.893810     4.578038     6.623136     27
    2.088346     4.036879     5.965227     7.974688    11.810101    14.115632     27
    0.111033     2.920367     7.151615     9.750740    11.577181    15.279117     27
    1.150576     1.166244     2.894321     2.951728     4.935996     7.204468     27
    0.130015     0.570521    -0.355072    -0.223796     0.758808    -0.284743     27
    1.467797     2.416364     3.288289     6.133915     7.269262     6.500654     27
    1.244774     3.916770     3.667281     5.121050     6.704953     7.912298     27
    2.204395     3.235640     5.945933     7.357251     9.601566    12.408080     27
    1.770255     3.288356     3.810215     5.402516     6.994255     9.320514     27
    1.050870     2.265898     4.841358     5.548885     8.844552    10.231250     28
   -0.332322     2.960237     4.730885     7.866968     9.789715    12.908796     28
    2.388190     4.629825     5.026864     9.405132     8.614538    12.278810     28
    1.905411     3.745433     6.158242     6.898082     9.064887    10.760763     28
    0.558292     1.836435     5.499135     7.008925     9.717325    13.884699     28
   -1.682760     0.180027     4.158257     4.408676     6.839548     8.311609     28
    0.631031     4.223337     6.600570     9.888739    12.462537    15.978240     28
    1.185876     2.990223     4.378943     6.764972     8.466227    10.047874     28
    1.201268     6.332343     7.576553     8.984616    12.703842    16.013204     28
    2.094515     3.508059     7.455852    10.190471    13.264534    16.917817     28
    1.914760     4.693110     7.168197     8.192091    12.390770    13.785857     29
    2.110278     2.424429     3.242127     5.171759     5.309036     6.648720     29
    3.034537     4.086337     5.515889     4.817231     5.985100     6.131580     29
   -0.092570     2.563727     3.215971     3.864528     5.081220     6.904857     29
    3.760882     3.757980     3.326018     2.585141     4.141583     5.043726     29
    1.492911     3.569513     5.068295     7.477845     8.939396    12.591814     29
    0.524470     1.803881     5.490744     6.677049     9.947316    11.850146     29
    1.113055     1.864797     5.294721     6.182900     5.789168     7.990783     29
    3.211053     3.864438     6.899053     8.764081     9.219339    10.927192     29
    1.003797     4.992167     6.650953    10.356894    13.978949    17.788316     29
    1.079577     2.613679     1.682437     4.301932     5.707242     6.993212     30
    1.608478     3.930929     5.124782     5.271318     6.460617     7.805197     30
    0.787473     2.827567     5.001535     7.496843     9.189476    11.804884     30
   -0.407205     1.550231     2.900512     6.240967     7.709043     9.482789     30
    0.779828     1.520845     4.176391     4.939487     5.573871     7.114101     30
   -1.076363     1.234045     1.975915     4.302567     6.448053     7.476589     30
    0.724031     4.769685     6.936969     8.888691    10.853677    14.422778     30
    1.357152     3.030965     4.096009     7.420472     9.592737    11.963631     30
    0.016183     2.124558     4.079951     7.052287    10.659335    12.281339     30
    1.081921     0.760440     2.685849     4.183235     6.086189     7.118558     30
    3.392751     4.123621     4.514867     5.519553     6.469941     8.267824     31
    1.803987     0.683031     1.135352     1.508538     1.046213     1.765089     31
   -0.353445     3.096262     5.516150    10.094313    11.290926    14.477309     31
    0.915569     1.013343     1.582013     1.942697     3.439649     3.093591     31
    2.881629     5.057564     4.986950     7.107362    10.069342    10.135100     31
    1.422964     2.629325     2.962456     4.862228     6.536953     6.162252     31
    0.682848     3.687211     6.727330    10.090940    11.696628    16.296208     31
   -0.388785     0.016692     1.737889     4.733554     5.749636     7.900648     31
    1.467432     2.313599     4.368612     3.711876     5.060407     6.331662     31
    0.030693     2.041300     2.865149     1.550791     3.007983     3.775395     31
   -0.961271     2.309785     3.207233     5.533705     6.036810     8.126932     31
   -0.239572     0.743847     1.326909     1.740017     2.113424     3.418983     31
    0.919390     1.327825     4.430480     5.655568     7.463410     7.816657     31
    1.181518     1.252500     3.381146     1.318594     2.413340     4.631134     31
    2.457268     2.403082     4.791858     5.397992     5.767507     5.686801     31
    2.091423     4.255204     6.468627     7.460468    10.556595    11.957756     32
    2.758577     3.378445     5.027933     6.799972     7.754371    10.745831     32
    1.117627     2.715069     3.670852     4.643796     6.323178     6.058691     32
    2.085521     4.919826     7.690430    11.487143    15.111328    18.198383     32
    0.571788     2.826566     4.269807     5.943576     6.501617     8.342827     32
   -0.060708     2.648775     4.266429     7.460714     8.181068    10.624462     32
    0.104369     2.033065     1.127509     3.924449     4.495508     5.870583     32
    2.239302     3.571380     5.349841     6.968964     7.664542    10.332245     32
    0.432694     4.038158     7.449649     9.527756    12.644993    14.020398     32
    0.082601     2.905954     4.188798     4.712543     9.266203     9.231712     32
    0.620875     3.438450     5.356091     8.622114    10.374162    12.139205     32
    3.384356     4.449026     7.230435     8.171722     9.557579    11.259045     32
    2.165205     3.285750     4.656002     7.746906    11.214579    10.700149     32
    2.225966     5.461321     8.368292     9.646613    13.762156    16.160370     32
    1.959084     0.527867     2.718351     3.873096     4.815641     6.142478     32
    2.921156     5.672971     9.672043    12.010072    15.781798    19.589578     33
    3.930540     6.997903    11.045996    12.206965    14.686006    18.337695     33
    2.676155     6.843350     9.269430    12.530130    15.530422    19.174746     33
    1.902667     3.873612     6.271295     6.829071     7.630336    10.101336     33
    2.829521     5.858548     6.707973     9.256438    11.031720    13.077194     33
    1.837883     4.815730     6.175563     8.393289    10.475982    12.799452     33
    4.698680     5.696214     6.618876     7.179553     6.263286     8.067656     33
    0.426582     2.629698     5.903847     7.617341     9.976936    14.019433     33
    3.160057     4.938362     9.071596    12.216458    16.949850    20.876210     33
    4.128204     6.483984     7.188490     8.961568    10.753060    13.182074     33
    4.841521     7.443267    10.438450    15.135272    17.583716    20.381940     33
    1.081319     3.637766     5.985319     9.318822    11.972288    13.736626     33
    0.738817     4.422748     6.679011     9.539984    12.504598    13.706855     33
    2.940509     2.679061     5.442916     6.465798     8.179345     9.712201     33
    4.592656     7.255453    10.594070    15.572005    17.842415    22.503953     33
    1.870545     0.832209     1.219850     2.623946     3.077607     2.183239     34
    2.145864     1.263423     0.243655     0.196592    -0.605348    -2.736578     34
    1.554496     4.278231     5.258449     6.130171     8.351499     9.956281     34
    2.038273     4.680880     5.749034     7.899281     9.640867    11.294636     34
    2.037817     1.114778     1.950789     2.936392     1.011199     3.539686     34
    3.798955     3.984739     5.407541     4.801159     3.894340     5.434927     34
    2.324701     3.500356     6.397722     7.521804    11.421534    12.279510     34
    0.844438     3.475424     2.709026     4.484485     5.290749     3.483968     34
    1.654587     3.641581     4.753004     5.629288     6.758055     8.177955     34
    4.207088     3.637772     4.740124     4.771978     5.817892     5.436302     34
    4.003141     2.875461     2.478636     3.629982     2.968246     1.606891     34
    1.650047     2.412516     3.227644     4.416564     6.123922     8.260067     34
    3.802004     4.772269     5.111379     5.475031     6.441383     7.303476     34
    2.481175     3.847436     3.538410     3.612099     4.660419     5.243175     34
    1.759135    -0.320162    -3.421023    -5.027384    -4.857476    -8.961745     34
    1.693327     3.312790     5.403544     6.883162     6.855408    11.309403     35
    2.412804     2.288185     4.478461     3.937691     5.417617     5.951951     35
    3.046799     5.780216    10.297973    13.316257    17.092505    19.925388     35
    0.857149     3.350755     3.910706     5.304984     6.042818     6.096180     35
    2.651553     5.220605     7.826894    11.885577    13.622390    17.350783     35
    0.005795     1.499316     3.364890     5.098154     7.061948     8.693040     35
    1.222231     1.836136     1.960287     2.340565     1.813381     3.170527     35
    1.593533     4.964810     8.187427    11.787423    15.683934    17.753094     35
   -0.683653     3.517212     6.988246     8.100395    11.004503    15.007450     35
    2.263334     4.407441     6.736036    10.896812    13.463738    15.707052     35
    1.458890     4.690638     5.150337     5.829082     8.573512     9.027365     35
    2.384078     3.818767     5.451762     6.622811     7.970987     8.258448     35
    2.996495     5.319963     9.131457    11.846891    14.217479    16.082849     35
    2.090719     4.082029     9.906817    13.891366    17.535264    21.569471     35
    0.755768     2.245471     4.271060     5.294518     7.751454     8.642391     35
    1.167386     2.312491     2.066148     3.377794     4.273160     6.927369     36
   -0.353766     2.038496     2.234545     3.610685     5.482436     8.493942     36
    2.194355     5.407258    10.833078    14.076974    16.634856    20.964539     36
    1.714526     0.922867     1.050649     1.356160     1.275908     0.863775     36
    2.351538     4.066635     6.995944     8.819523    10.646480    14.905692     36
   -0.487092     0.975511     1.878828     2.427711     1.934590     3.159497     36
    1.604208     3.955967     5.882290     8.855583     9.808833    12.319920     36
    2.005843     3.893275     5.726560     8.819276    10.294854    12.292799     36
    1.062345     1.405404     3.835930     4.369889     4.101889     5.549451     36
    0.676812     1.930367     3.432168     6.087659     5.842699     8.731989     36
   -1.094873     1.843977     3.693612     3.181184     6.609780     6.835765     36
    0.525353     2.261391     4.371724     5.096337     5.114016     6.971999     36
    1.706947     3.000385     2.941251     1.415231     3.007306     2.647011     36
    2.818964     4.502440     7.553710    11.043226    13.378160    15.901130     36
    1.965450     2.639279     2.685217     3.423783     4.267786     3.671584     36
    1.945924     6.799905     8.543109    13.908686    18.781387    21.989791     37
    0.609342     3.984564     7.290094    10.486762    12.999306    14.959237     37
    0.561630     2.503019     6.985504     7.292603    10.644682    13.732410     37
    1.672065     3.488205     6.489965     6.710527     8.551703     9.905845     37
    1.257516     2.755358     5.255130     6.070860     8.879102    10.186023     37
    2.567058     3.917599     5.189598     6.906023     8.117496     9.673940     37
    1.672990     3.204850     3.622746     4.804452     8.064082     7.171960     37
    1.239365     7.274461    10.802815    13.832749    17.897607    21.971354     37
    3.639072     5.994333     8.721542    11.028923    13.527635    15.966968     37
    2.616224     4.585999     5.532862     6.696274     8.330464    11.361190     37
    3.375728     5.034415     8.744486    11.365153    15.252932    17.267097     37
    3.375510     7.717962    10.575519    12.461498    17.128210    19.974349     37
    1.649781     4.597814     9.127028    10.687027    13.828894    18.039264     37
    2.848808     2.695897     3.711084     5.479493     5.106723     7.912167     37
   -1.460100     3.511352     4.305409     7.969337    11.588609    13.260549     37
   -0.097106     2.573811     0.625922     3.725180     6.495653     7.366603     38
    0.562511     4.171132     5.076374     7.746363     9.429750    13.805049     38
   -0.200046     1.772215     0.581058     3.644919     5.122964     6.475349     38
    1.250766     4.040182     5.829184     8.947902    11.096543    11.657678     38
    1.267081     4.001672     6.189144     7.736847    10.181537    11.681975     38
    0.145944     1.776180     3.659147     3.842042     3.129685     4.699423     38
    0.200768     2.370968     3.020253     5.098116     8.194235    10.002154     38
    1.593600     1.704574     4.915590     8.093919    11.218082    13.031063     38
    0.729383     0.646815     1.917698     1.260060     3.870909     3.135053     38
   -1.249089    -1.510112    -0.854314     0.035779     0.471923    -0.184959     38
    1.493370     0.866241    -0.954645    -0.067016    -2.732889    -1.761497     38
    0.216038     3.099478     1.168560     3.434371     5.158630     4.351933     38
    1.554115     1.560101     3.000669     5.944587     7.436267     9.015526     38
    2.190791     4.673258     5.125250     5.627693     6.804893     7.934925     38
    2.232289     2.528655     4.641905     5.354558     7.587136     9.761319     38
    0.699838     3.879717     6.515632    11.574228    14.796137    19.032533     39
    3.315013     7.728799    12.924901    17.300543    22.227879    26.885906     39
    1.606298     5.229136     9.191517    13.128242    16.172378    20.888462     39
    2.958163     6.065001     8.271938    11.011807    15.386153    16.806513     39
    2.079731     5.184205     8.337871     9.775451    14.431180    15.175609     39
   -1.988611     1.723487     5.077765     6.403722     9.199241    12.646012     39
   -0.583921     2.321382     5.492576     7.278145     9.025489    10.999825     39
   -0.298488     4.319923     8.796080    13.481280    18.415285    20.290855     39
   -0.658062     6.065200    11.547296    16.101205    21.960893    28.036017     39
    1.471870     5.752029     9.773418    12.345684    15.006592    19.048814     39
    2.287190     4.657006    10.338614    14.000479    17.451924    22.494854     39
   -0.858201     3.918947     7.278203    13.758658    18.494920    22.731458     39
    1.906526     6.642077    11.517925    15.579508    21.782857    25.541829     39
    0.405484     4.925849     7.209040    10.840849    12.367267    14.946797     39
   -0.088193     3.899532    10.497231    15.214570    18.653661    24.448853     39
    0.923014     3.348097     5.030172     6.112953     8.853964     8.935362     40
    0.669971     2.293470     3.043327     5.947137     7.235762     7.974314     40
    0.717811     3.420372     4.315227     6.259433     9.198952    10.238223     40
    1.735855     2.704150     5.090309     6.086151     6.816946    10.228175     40
    3.541077     2.473079     3.287936     3.225959     3.706144     4.574265     40
    0.943760     2.299203     4.451108     5.129324     6.668673     7.154866     40
    3.222436     2.673511     1.257451     0.833244     1.816959     1.543888     40
    2.097199     4.179050     6.307875     8.321547    12.138446    13.739867     40
   -1.603571    -2.637662    -2.260213    -2.431033    -1.574025    -1.764100     40
    2.072508     4.117353     6.571270    10.743169    13.835337    16.817031     40
   -0.394560     0.524849     1.907757     2.745951     3.881009     5.567976     40
    2.392490     3.911328     6.445307     8.066422     9.806428    12.446743     40
    1.906101     3.508447     3.401418     5.484748     6.512448     7.774055     40
    2.263226     3.033718     3.426044     5.311971     7.606329     8.739977     40
   -0.076672     1.694160     1.594078     4.929781     5.432064     5.737063     40
    0.595403     3.191054     6.510644    10.169179    12.460905    15.442135     41
   -0.692479     3.623297     5.994630     8.393241     9.567900    13.050304     41
    2.217781     2.882359     6.607398     5.249418     8.366879    10.121515     41
    1.520299     4.403273     5.116399    10.993834    12.523813    15.458285     41
    1.425421     5.808807     9.005044    12.407613    16.371166    18.067224     41
    2.977389     5.010696     6.936417     9.241653     9.877884    12.823645     41
    3.246741     6.017501    12.089299    16.151340    20.428371    24.917404     41
   -0.783953     3.738725     7.575290    11.120970    14.548137    17.431312     41
    1.910979     5.721657     7.645077    11.449909    14.640440    16.883670     41
    0.262262     4.071007     6.802343     8.705667    11.977718    14.800327     41
    1.993269     6.346067    10.645880    13.484166    18.162115    23.347056     41
   -0.043977     4.923521     9.952346    15.982393    19.436129    25.840539     41
    2.779679     5.436435     8.026092    10.328052    12.442589    14.510999     41
    1.601056     4.871875     8.929650    13.602270    16.761138    19.867944     41
    0.656753     3.854165     7.633125    11.326956    13.544005    17.288604     41
    2.138330     2.229533     2.677319     3.676703     4.432630     5.541525     42
    0.701614     3.893246     4.448779     5.934291     8.578876     8.034680     42
    3.412629     4.137003     5.888436     7.137654     9.061987    10.564853     42
    1.194092     5.515338     7.309748     9.578419    11.658505    15.541446     42
    3.201285     5.439078     9.484819    13.229409    14.876572    17.396140     42
    4.293479     6.404131     9.426501     8.717014    13.022195    14.864567     42
    2.270883     4.093152     5.922390     6.501382     9.238948    10.672997     42
    0.199970     2.782274     3.129205     4.248393     6.417663     6.637592     42
    1.654110     3.684055     6.530778     9.623303    11.011324    12.809047     42
   -0.736644     1.583935     2.292053     4.526750     4.506568     5.160233     42
    0.730844     2.769588     5.176717     6.463849     9.129927     9.603391     42
    0.458953     1.422691     3.546574     2.023200     4.342576     5.342054     42
    1.472903     2.343461     2.525635     4.127417     5.355430     6.092419     42
    0.910507     4.370236     5.040110     5.861012     9.829494    11.431242     42
    3.840849     7.806408     8.362374    12.280495    15.210128    16.510530     42
    3.919201     2.062340     4.269280     4.463355     4.932826     5.746342     43
    2.253832     4.557478     6.709932     8.445940     9.627519    12.320047     43
   -0.031826     2.025315     4.495388     6.536887     8.223731    10.875754     43
    2.489484     5.496713     9.341624    11.250229    14.887911    18.577966     43
    4.596090     6.722002     9.404921    13.117900    17.649059    18.638642     43
    3.743675     5.413703    10.118275    12.639317    17.405516    20.407943     43
    0.463024     1.783992     3.678849     6.452360     7.608534    11.218860     43
    1.814795     3.535504     5.457464     5.081751     6.798097     8.334839     43
   -0.023386     3.029554     5.446759     6.361052     9.609237    12.180960     43
    3.152555     6.667887     8.657914    11.553627    14.312605    16.123484     43
    1.913880     3.965448     7.757681     9.259782    13.578934    16.340268     43
    3.329201     4.617441     7.204698    10.326582    14.200442    16.641623     43
    2.781761     3.994191     8.480573    11.278806    15.040246    16.476229     43
   -2.139610     1.335585     2.621073     3.779254     5.695621     6.898475     43
    2.076582     4.930486     6.595204     8.068924    10.736994    11.830296     43
   -0.231439     0.881974     1.810311     2.820955     4.103970     4.690628     44
    0.862277     0.864940     3.744958     4.634779     4.387132     6.356327     44
    1.833528     3.463881     6.235070     9.475597     9.453485    12.811323     44
    2.725572     5.050029     8.580176    10.663221    12.172895    14.983315     44
    3.265422     5.503721     6.874654     9.698411    12.643244    14.439241     44
    2.817113     3.852985     8.560948    10.712135    15.286690    18.581396     44
    1.299918     4.008898     5.286558     8.667941    12.015758    13.489127     44
    1.823616     2.172039     1.761359     2.987330     3.129567     2.575164     44
    2.842572     2.761607     4.451062     4.341994     5.503077     4.817227     44
    1.653632     2.301608     1.498069     3.956229     2.082515     0.884012     44
   -0.735639    -0.485580    -1.622890    -2.830694    -2.596596    -2.935239     44
    0.245164     3.202521     7.606709     9.890631    13.457374    17.145985     44
    1.135341     3.161777     4.734136     7.477714     9.344563    11.362835     44
    0.547547     1.409575     1.216194     1.932375     2.828742     2.929311     44
    1.420180     3.449980     6.354638     9.224088    10.030248    14.559249     44
    0.659243     2.544696     4.370858     6.714716     9.613587     9.996514     45
    1.902650     2.833520     4.635154     8.099670     7.879090    10.309647     45
    0.671008     1.714433     6.252006     7.156040     7.005761     9.879130     45
    2.000599     1.470297     0.838306     1.141211     1.395796     0.251911     45
    1.548385     5.170358     9.403528    11.117107    15.257877    19.296767     45
    3.604762     4.986311     4.900025     6.614609     7.487531     9.934628     45
    1.706073     2.309759     4.154520     4.495736     4.901789     5.924920     45
    1.878090     3.591531     5.159314     8.718789     9.795601    11.353745     45
    2.022825     4.413970     4.784831     6.465506     7.328403     9.167717     45
    2.097196     5.312884     8.646766    11.102353    13.156758    17.103857     45
    3.771861     5.850742     6.175235     8.349398     9.879943    11.574362     45
