    2.165462     0.375583     2.395411    -0.870947     0.115309    -0.435723     1.034553     1.418343    -2.313334     0.839336     0.886982     1.545993     0.862304    -1.063759     2.743527     0.390764     1.926587     2.503402     0.343545     1.393509
    0.439807    -0.212903     2.354598    -0.366435    -1.834304    -1.944242    -0.243556     1.943591     0.997395    -1.038661    -0.803407    -0.251525    -1.685897     0.486826    -0.077584    -1.278520     0.560851    -1.923497    -1.434247     1.309424
   -0.921384    -1.075041    -1.229671     1.260876     0.574267     0.177132    -0.980984    -1.384081    -1.526379     0.244905    -0.524523    -0.576503     0.015520    -0.647493     1.075996     0.375150    -0.880837    -0.374626     0.668530    -1.343589
   -1.233578     1.250197    -0.549022     0.116230     0.911636     0.929681     1.569465     0.467324     2.325946    -0.032962    -1.230420    -0.052133    -1.998367     0.053596    -1.285719    -1.857844    -2.236833    -2.568139    -1.297825    -0.753935
    0.356482     0.579705     1.055807    -2.218167     0.490318    -0.477003     0.930746     0.308376     1.273886    -0.352663    -0.426030    -0.653613    -3.200740    -2.102514    -2.433766    -3.713066    -2.452753    -3.246228    -3.126138    -1.046896
   -0.174843     0.793328     1.892217    -0.082087     0.074473    -0.172379    -0.110874     1.371609     0.740322     1.377608    -0.072803     0.614312     0.104145     0.780154     0.504831    -1.434277    -0.060052     0.848242    -3.589696     1.132564
    0.062340     0.267817     1.158352     1.249845     2.014305     2.147940    -1.279313    -1.241826    -1.172671     2.232602    -0.229535     2.207565     1.055439    -0.494316     0.333407    -0.162498     1.481839     0.340841     2.473649    -0.029386
   -1.289472    -1.121574    -1.449415    -1.012868    -1.899590    -0.443920    -0.606694    -1.028389    -1.294914    -2.419355    -2.247405    -1.662340    -4.325499    -1.861461    -3.023373    -2.039914    -2.725863    -3.429880    -3.823236    -2.738340
    0.224942    -0.264830    -2.338657    -1.434775     0.523028    -0.046876     0.977408    -1.217016     0.231999    -0.614939    -0.855389     0.610649    -2.322637    -2.685659    -0.834852    -1.305788    -1.756848    -1.548590    -1.501634    -3.363613
   -0.205445    -0.417400    -0.539196    -0.542366    -0.064026    -0.813890    -0.167756    -1.260126    -0.135576    -1.047673     0.343194     0.417333    -0.010092     1.049734     0.783494    -0.549303     1.526617    -0.072339     0.926952    -0.864854
    2.036450     4.732268     1.445161    -1.626210    -0.569659     1.391357     0.540745    -0.458976     0.612325     0.715554     1.398684     1.769979     1.650930     2.512658     0.990757     0.505547     2.679176     1.619733     2.829698     1.307785
    1.167641     1.846569     1.605143    -0.001723     0.453757    -0.557364    -2.578501    -0.456563    -1.017818     0.421586    -0.555298    -1.509666    -0.058841     0.781782    -0.193280     0.524809    -0.846057     0.018931    -0.126137     1.110730
   -1.230551    -0.144503     0.321223    -3.389488    -2.101850    -0.538569    -1.764780    -0.138611     0.679566    -2.467372    -0.394021    -0.383275    -2.039592    -1.218411    -1.462194     0.121499    -1.585467    -1.302233    -2.565779    -2.043995
   -0.890464    -0.984952    -1.460685    -0.192398     0.154752    -0.745771    -0.291375     0.684224     0.064900     1.455613     0.514166     0.841005     0.893227    -2.501122    -1.184989    -1.815517    -2.216579    -3.458427    -0.787171    -0.971757
    0.805210     0.236352    -0.528949     0.003921     0.228367     0.448266    -0.846063    -1.824811    -1.889646     0.569007     1.751582     2.127310    -0.155203    -1.376061    -0.809110    -1.101807    -1.075491    -0.811070    -1.068113    -0.022943
    0.367540     1.606194     0.580528     0.230278    -2.080192     1.246267     1.392894    -1.260812     0.338093    -1.476150    -0.721225     0.037913    -0.482004    -0.599829    -0.183139     1.454475    -1.540383    -0.796422    -2.078685    -0.360851
   -2.164719    -2.321887    -2.277621    -0.230938    -1.113067     0.098801    -0.224923    -0.147430    -0.729854    -0.879644    -0.797734    -2.217648    -0.824109    -1.919013    -1.719919    -0.597109    -0.387689     0.232168    -1.633325    -1.675567
   -0.063890    -0.234477     0.264347    -1.071202     1.102668     0.505116    -0.290135     3.281327     1.546024     0.022695     0.875313     0.241919     1.041302     2.751289    -0.300445     3.245626     1.643235     3.811027     2.139418     1.753721
    1.233262     1.264370     1.865027     0.357459    -2.341369    -1.713994    -1.600621     0.458433    -0.673536    -2.717937    -1.198641    -0.447178    -0.661577     0.209290    -1.493598     0.658963     0.314766     0.121992     0.973703    -2.077958
    2.674179     2.288570    -0.035845    -1.421406    -1.456428    -2.842870     0.360640     1.604012     0.996090    -1.188654    -0.207162    -0.360547    -0.481217    -2.262847    -2.807993    -2.084780    -2.446384    -0.970294    -1.560134    -1.114642
    0.158090    -0.610102    -0.629396     1.088058     0.876005     1.793468     1.006342     0.906394    -0.257445     3.184411     3.345884     0.996591     3.425433     4.913936     1.915357     2.660049     1.455920     3.020802     5.173279     2.736027
    2.124375    -0.536721     0.662681    -0.186579     0.018904     0.256714    -0.519232    -0.098987    -1.120982     1.392892     0.969880     1.467005     1.363664     1.577454     3.573670     1.181920     1.311442     1.791762     1.044069     0.128208
    2.325799     0.167457     1.771253    -0.225469    -0.598666     1.220610     0.154277    -0.094394     0.557186     2.580171     0.640320     2.326056     2.574086     1.445939     2.745684     1.646814     4.012125     3.145018     2.202329     1.751553
   -0.252017     0.481417     0.417590    -0.650749    -2.946238    -1.164613     0.896009     0.914053     0.337027    -0.686776    -0.689076     0.350498     2.051860    -1.212406    -0.892759    -0.813586    -0.382565     1.217893    -0.194592     1.015480
   -1.133831    -0.566114    -0.836980    -1.356042    -0.369867     0.567443     1.002777    -2.377367    -0.236033     1.023708    -0.436567    -0.169343     1.292954     1.098900     0.684768    -1.270873     0.792391     0.882749     0.564645     1.288994
   -1.062577    -0.887862     0.421408    -0.769089     0.489636    -0.092615    -0.378797    -0.434909     0.504361    -3.404619    -1.496991    -1.704454    -3.143735    -4.200361    -5.629235    -5.218424    -4.353833    -6.479595    -5.001187    -5.896465
   -0.215706    -2.120496    -0.831519    -0.439997    -0.284733     0.280771     1.734225     2.683020     1.405220    -0.888461     0.726100    -0.680254    -1.760331     0.321995     0.069062    -0.179641    -0.628588    -1.761872    -0.666493    -1.693227
   -0.059368     2.048155     0.340756     2.947853     1.347519     2.047025     1.910273     0.092680     1.878642     2.828354     3.418245     2.313287     4.398902     5.228813     4.878267     4.140079     4.882719     4.973969     3.874352     3.839309
   -3.003267    -1.524440    -1.691336    -2.103686    -2.321128    -0.471596     1.976371    -0.877126    -0.406288    -3.092886    -4.532855    -2.239367    -2.802400    -3.559487    -2.045918    -2.044295    -1.498359    -3.310693    -2.640490    -1.687289
   -2.207839    -3.331184    -0.906658    -0.547210    -2.465416    -1.376162    -0.439399    -0.116538     0.467060     0.081405     0.755227     0.043440     1.523951     2.121679     1.548245     1.853936     0.543360     0.198866     1.669560     1.538688
    0.492421     0.133188     1.380797     1.025161     1.856639     1.516196     2.302168     2.501943    -0.529014     1.173571    -1.306270    -1.587698     0.526113     0.990345     1.446632     2.785961    -0.891061     0.533565    -0.018299     0.211518
    2.104460     1.661543     1.747377    -0.468269     0.269769     0.324965    -1.281188    -0.860750    -0.535604     1.032872     0.298434    -0.029211    -0.524972     0.600075     1.123320     0.477481     0.123371     0.752353    -0.345798     1.048086
    1.344120     1.096342    -0.010372    -0.947985    -1.202774    -0.155175     0.374400    -1.713200    -1.295023    -0.276036    -1.366611    -1.598262    -1.945490    -2.390978    -2.342139    -1.082839    -1.723938    -2.479709    -1.501325     0.253030
    3.576727     1.607776     2.471654    -0.267371     1.390854     1.447001     1.717652     0.706421     0.950065     3.684086     2.499730     2.906806     2.934091     5.337010     4.174414     2.420200     3.707004     3.370731     3.128639     3.320242
    0.724629    -0.678214     0.927128     2.547253     1.294380    -0.167695    -1.488810     0.697982     0.332272     2.955510     3.389944     1.822694     1.969599     2.280195     1.968258     1.718834     3.818800     1.368922     1.551767     2.600567
   -0.648932    -2.568978     1.547473     2.351411     1.991648    -0.469623    -0.390996    -0.176438     0.695543     1.558910    -0.650509     2.136972     2.102420     0.944525     2.846620     2.943401     3.014709    -0.952803     3.838058     3.263649
    0.616062     1.589572     1.738382     0.981160    -2.018770    -1.072609     1.578026     1.686667     0.857029    -0.928423     1.455809     1.572749    -2.432723    -2.175717    -0.482127    -3.573585    -2.651257    -1.209482    -2.922975    -2.220936
   -0.937752     1.115964     0.325977    -2.021707    -1.562938    -0.210561     1.669908     0.529840    -1.138105    -1.698889    -2.018072    -2.549908    -2.262063    -4.169729    -4.468304    -2.879382    -5.196375    -2.294943    -3.050674    -0.598286
    0.675428    -0.396727    -1.730020     0.690340     0.481890     1.904170    -0.091169     0.765611    -0.097455     1.740578     2.143224     0.814425    -0.813121     1.483778     1.771856     2.295504     2.267652     1.055626    -0.956235     1.432290
    0.361294     0.461107    -1.637669     0.360985     0.744121    -0.021654    -0.792633     1.000500    -0.256553     0.081371     0.023784    -0.206354    -1.464399     0.240709     0.178801    -3.153029     0.605855     0.939550    -1.027147    -1.289135
   -0.427892     0.378876    -0.716053     1.843655    -0.599384     0.828836     2.794386    -2.129072     0.635237     0.421725    -0.343146     0.066399     1.717072     1.423733     2.983899     2.975140     3.643959     3.037378     3.117836     1.433601
    1.561467     2.629748     1.075860    -0.910934     1.131018     0.544074     0.173771    -0.940378     2.037892     1.259429    -0.576045     1.674177    -0.371415     0.162986    -0.164586    -2.431905     0.584854    -0.828059     0.869485    -1.087983
    0.317494     0.379634    -0.357945    -0.986286     0.185692    -0.515648    -3.092832    -1.965971    -1.404091    -1.614947    -0.922563    -3.087395    -2.037443    -1.207494    -0.870790    -1.105419    -0.728046    -1.659261    -0.928713    -0.630736
   -1.024773    -0.502037    -1.197391    -1.371346    -1.339557    -1.499070    -3.059361    -1.462503    -1.190304    -2.170402    -0.488800    -0.825417    -2.085240    -1.133382     1.431662    -0.019105    -1.087320    -0.651963    -1.140624    -0.768824
    2.354746     1.592812     1.867900    -1.949348    -1.525352    -1.301557     0.703264     1.203147    -0.906536     1.147339     0.427454    -0.671049     0.073346    -0.476525    -0.983515    -0.678443     0.683759     1.030097    -0.089685     0.033170
   -0.982634     1.554751     1.415169    -0.693255    -0.003488    -1.311471     0.134625     0.686787    -0.406922    -1.571792    -0.745179    -1.299783    -1.563727    -0.516014    -2.049524    -0.855678    -1.104291    -2.046531    -0.331800    -0.596568
    0.259911    -0.178827    -0.903165     0.633278    -0.111942    -0.310934    -2.338376    -0.749632    -0.036749     0.509497    -1.341620    -0.625303     1.535063     0.094871    -1.051885    -1.926401    -0.198285     1.852087     0.601918     0.101871
   -0.302666    -1.267660    -1.817533     1.657298     2.082365     2.027622     1.179007    -0.368041    -0.401919    -2.039984     0.251908    -1.417671    -0.518248     0.863921    -0.499145    -0.273751    -0.148245    -1.239984    -1.007264     0.045474
   -0.294820    -0.853174    -0.519354     1.373638     0.623627     2.383013     3.107150    -1.230299     0.580148     0.626709    -0.038084    -0.449189    -0.434730     1.961773     2.654455     1.507125     2.829079     1.230737     0.462302    -0.913849
    1.253042     1.684550     1.964545    -0.364263     0.976331    -0.497790    -1.208303    -2.582151    -0.807771     1.585349     1.313505     3.450732     5.033606     4.243347     5.645465     5.327498     5.290963     4.425783     4.275045     4.327394
    2.342317     0.090522     0.568894    -0.679693    -0.417145    -0.494949    -0.711029     1.255225    -0.007369     0.525148    -0.639494     2.049435    -0.221853    -0.335031     0.867580    -0.681259     0.813354    -0.653430     2.272061     0.149439
    0.800946    -0.250457     0.054974    -0.802916     1.541319     0.582292     0.948972     1.150108    -1.097899     0.454570    -1.490704     1.473916     1.154265     1.968764     2.122178     0.546991     0.904813     2.208960     2.152916     0.468829
    0.051834     0.118691     1.781662     2.497332    -0.085698     0.865101    -0.744172    -3.321944    -0.916105     2.395703     2.553304     2.807186     4.307087     2.357258     2.021113     2.364461     1.726717     1.931760     3.129778     3.259773
    0.782357    -0.823689    -0.729128    -0.148025    -0.653512     0.433398    -1.317863     0.405394    -2.765253    -0.583106     0.973067     1.830873    -1.425912    -1.669656    -1.231138    -0.683408    -1.164514    -1.802998    -0.746366    -0.952743
    1.686358     3.703065     0.262118     0.818719     1.331198     2.624556     0.067008    -1.456393     0.499172     1.956219     0.145668     1.443920     0.099407     0.142298     0.484458     1.715739     0.794794     1.529742     1.865893     1.709902
    1.456111     0.868921     0.074509    -0.997826     0.585106    -1.548062    -0.749998     0.310903     0.848144     0.782856     0.707253     0.319839     0.982754     4.161397     1.613194     1.056089     0.970781     1.137576     0.808378     2.135289
   -1.623135    -2.851836    -1.814138    -2.144116    -2.339515    -0.055390    -0.867171    -0.166928    -0.692282    -4.109310    -3.668298    -1.269211    -2.010120    -4.019758    -2.432011    -3.030999    -2.799587    -1.469018    -2.527661    -2.531792
    0.645719    -0.669512     0.424532     0.449094     0.368275    -0.749747     2.472611     0.858156     1.477161    -3.172844    -2.611517    -2.587144    -0.962654    -0.543554    -0.757831    -0.982991     0.384006     0.638709     0.271338     0.170825
    0.913861     2.142305     0.023986     3.763783     0.153834     1.803674    -1.651991    -1.090834    -1.451091     1.565234    -0.386346     2.785562     3.612856     3.798887     3.872431     3.863145     0.796412     2.936006     5.299104     5.100987
   -0.750561     3.247773     0.884778    -0.220564    -0.197438    -0.845219     2.042745     1.442814     0.905707     0.684323    -0.052154    -0.290504    -2.678639    -3.288557    -1.517239    -1.904533    -2.409006    -2.091118    -1.771200    -1.044691
    1.747252     0.862110     1.767309     2.477217     2.077141     0.968548     0.506785     2.241208    -1.205136     1.318241     1.712085     0.759245     1.332468     1.502653     3.402650     3.825785    -0.248623     1.889522     2.604205     2.133613
   -1.600575    -0.447709     0.783302     0.924626    -0.766848    -2.014718    -0.128215     0.261959    -0.688415    -1.722382    -1.130679    -1.124341    -0.963589    -1.255497    -2.351479    -1.235176    -0.865738    -1.276930    -1.775007    -1.028220
    0.518992     1.857893     1.191446    -0.797286     1.089175     0.158793     0.522200    -0.332820    -1.106017    -0.656632     1.352916    -1.303185     1.056850    -1.325678    -1.781035    -1.262171     0.013434    -0.771456    -0.848994    -0.440246
    0.373386     0.109364    -0.623368    -0.405202    -1.188710    -1.469914     0.226516     1.525849     0.141555    -3.094806    -1.636989     0.341135    -3.187480    -0.978390    -1.446805    -1.491467    -2.799090    -1.694214    -2.886369    -3.661420
   -0.056205     1.766174     1.809841    -2.229394     0.292526     1.396894     1.041162     1.177801     0.445002     1.502579     0.138848     0.858071     3.081702     1.597639     1.637573     0.373385     1.226385     1.233844     1.927422     2.438235
    1.967165     1.721353     1.230049     1.174848     3.032102     0.732105     0.879763     0.158082     0.862797     2.187720     2.197139     0.915466     2.561654     2.386197     3.020521     5.514618     2.880663     5.178510     3.010257     2.190466
   -0.072599     0.851789     0.481289    -0.566159     0.334758    -0.308363     0.209364    -0.085051     0.121320     0.032251    -1.012190     0.454177    -2.063734     1.910015    -1.008950    -1.998245    -0.119153    -0.665607    -0.482464    -2.124057
   -1.643348     0.801843     1.616803     1.101847     0.158098     0.024572    -2.560194    -0.905289     0.037781    -1.174374     0.127929    -0.491802    -1.199276    -2.635450    -0.267926    -2.434067    -0.733799    -0.105818    -1.832197    -0.326330
   -1.483996     0.238368     0.159515     0.087527    -0.494771    -0.576589     0.589884     0.156990     1.948770    -0.133043    -1.766462     0.397146    -0.971965    -2.289205    -2.508498    -3.113578    -1.688276    -4.444108    -1.516809    -1.523783
    2.021209     0.746267     0.913871     1.488987    -0.075409    -0.819687    -0.021194     1.098357     0.373058     3.942828     0.929904     1.629591     1.710953    -3.017532     0.526906    -1.063975    -0.507835     0.198960    -0.486781    -0.250003
   -1.312243    -0.211509    -0.686897    -0.842822    -1.595029    -0.486641    -0.896271     0.785137    -0.472716    -0.946086    -0.899431    -0.347381     0.209668     0.035895    -1.375415     0.859097     0.822299    -0.046581     1.067956    -1.107758
   -0.431556     0.481547     1.632994    -1.152539     1.736578    -0.612530     0.415354     3.661797     2.133237     2.928693     3.120544     2.220871     1.223669    -0.468491    -0.384360     0.501461     2.165616     1.214726     1.732192     0.709746
   -0.973411    -2.424113    -1.609525    -1.662673    -3.083115    -0.641321     0.799422     2.383102    -0.282633    -3.055095    -0.886409    -2.346864    -1.127295    -2.300797    -2.324108    -2.401365    -2.508095    -3.370252    -2.991304    -3.343498
    1.077425     0.349341     1.109823    -1.134219    -1.762604     0.338983     2.825410     1.221052    -1.160067     0.913346     1.298068     0.653141     1.833316     2.089201     2.589071     4.653947     3.683629     4.605638     3.840164     4.214336
   -1.054752     1.211517     1.174750    -1.622592    -0.408814    -0.184375    -0.063315     1.458999     2.237966    -1.222551    -1.714069    -1.200369     0.068568    -0.780656    -2.277504    -1.198512     0.814543    -0.773796     0.529770    -1.029960
   -1.559610    -0.103358    -1.535943    -0.540226    -0.797748    -0.521265     0.171167    -0.337749    -0.593199    -0.556699    -1.913966    -1.780412     0.690847    -0.982971    -1.676223    -0.725603    -0.947382    -0.175277     1.437042    -1.164954
   -0.131101    -1.033446    -1.096859    -0.636645    -0.416216     0.025523     1.158711     1.015718     0.851945     1.950774     1.295072     1.301479     1.722692     0.978247     0.986857    -0.230695     0.814228    -0.725262     0.757269     0.129846
   -1.847703     0.118563    -1.091778     1.382433     0.142275     1.423719    -0.272299     1.320491     1.817939     2.353768     1.889283     0.636568     1.344220     0.317398     1.963358     1.138340     2.918394     3.797315     0.955843     0.332836
   -2.194993    -1.822750     0.075714    -1.305028    -0.421147    -2.442184    -0.060198    -0.141231    -1.423063    -1.164800    -2.218197    -1.873008     0.287196    -1.494509    -1.592036    -0.864531     1.262921    -0.894652     0.185429    -1.316337
   -2.440486    -0.867612    -1.141003     1.007514    -0.678780    -0.910773     0.170482     0.832006     1.933038    -0.265406    -1.424693     0.208537     0.063086    -3.265700    -0.079888     0.202251    -1.272136    -1.183361    -1.132984     0.524392
    1.914234     2.210240     0.955453     1.794953     0.240149     1.692919    -0.973439    -1.995313    -1.601041     0.469440    -0.134082     0.385336     2.982317     0.915831     3.420827     1.084105     1.946786     4.421111     2.186630     2.257292
   -0.244726    -1.122347    -1.830135    -1.794375    -2.002953    -1.251859     1.220427     1.273018     0.724640    -2.132307    -2.087609    -1.196847    -0.018842     0.366675     1.451185    -1.345438    -0.504268    -1.576755     1.104551    -0.858536
    2.081461     0.470881    -0.482034    -2.166710    -1.668019    -1.599843    -0.436439     0.008467     1.570912    -3.076330    -1.970090    -1.997870    -2.703122    -2.816303     0.531440    -3.216699    -3.243702    -2.115605    -3.230152    -2.517996
    0.725611     2.959151     2.947927    -0.730737     2.211192     0.502028     1.677887     0.995804     1.833230     0.051471    -0.304900    -0.189669    -0.041501     2.596003     1.884955     2.774087     1.594543    -0.435367     0.448727     2.765412
    0.074209    -1.128041     0.103611    -3.342863    -1.451791    -0.902627     0.381250     0.002906     1.909120    -2.749313    -1.767484    -3.117765    -4.619620    -1.993651    -3.135788    -2.348416    -3.407918    -0.105386    -1.679927    -3.013945
   -0.867491    -0.632492     0.177580    -1.845604     1.221791    -0.412593    -1.062326    -1.098286    -1.224745    -1.869352     0.264477    -0.207111    -1.258510     0.062519     0.409927    -0.980347     0.676515     0.918001    -2.019848    -1.058030
    0.102724     1.609410     0.525167     1.114247    -0.062645    -0.336917     0.089742    -0.287157    -0.749165    -3.254343    -0.756701    -0.931072    -1.088023    -0.500999     0.892864     0.324900    -0.710005    -0.098826     0.831513    -1.960376
   -2.601494     0.083895    -2.407802     0.473665     2.148875     0.169063    -1.694738     0.247551     0.536310     0.931686    -0.123492     0.276875     0.034527     0.206248    -0.776175    -1.184573     2.237646     1.263062     0.458756     1.361944
    0.237255     0.321675    -2.415675    -1.149579    -1.604027    -1.478123     0.527339     0.326175     0.541376    -2.858113    -3.972693    -0.450314    -3.009667     0.019384    -2.911869    -1.264141    -3.382963    -2.474478    -2.347222    -2.389553
    0.851376     1.971339    -0.701838    -0.177782     0.709564    -1.982640    -1.415772    -0.669939     1.019353    -2.245411    -2.328686     0.137049    -0.900637    -1.639114    -0.846624    -2.274763    -0.161370    -2.783717    -1.348269    -3.141729
    0.202647     0.539729     0.473552    -0.503729     0.401081    -2.001651     0.653355     0.933192     1.131974     1.168110    -1.341639    -1.491320    -0.239868    -0.812989    -0.363358     1.381935     0.200728    -0.922929    -1.736846     0.235574
   -1.953265    -1.163977    -1.138503     0.681772    -0.349230     0.139303     1.013414     0.448515     0.168063     0.169633    -1.057857     0.301144    -0.848342    -0.159633    -1.128074     0.042305    -0.580028    -2.307815     0.101259     1.345682
   -1.555783    -2.716812     1.029634    -0.191233    -1.860061    -0.024889    -0.707841     0.806005    -0.807248    -3.250777    -1.313210    -1.923195     1.037606    -0.068953     1.216584     1.843910     1.184338     0.506397     0.261029     1.011561
    0.466471    -0.335760    -0.008299    -1.039222    -0.222537    -0.859940     1.404616     0.330204    -0.843561    -1.190758    -0.372082     2.586035    -2.580723     0.285924    -0.244211    -0.955187    -2.458163    -0.529788    -1.151446     0.023111
    0.830899     0.010545    -0.187582    -0.434857     0.249776     0.096754     1.098211     0.205673    -0.103847    -0.606038    -2.329056     0.125780    -2.007298    -2.277085    -1.101058    -1.085741    -0.474020     0.403966    -0.871552    -1.172149
   -1.106442    -2.619694    -1.521584     0.819526    -0.753206     1.358129    -0.833929     1.344645    -0.861221     2.119159    -1.364030    -1.041119    -0.842493    -1.176804    -2.514086    -2.531181    -3.770203    -1.641724    -2.645622    -2.356211
   -0.219040     2.381394     1.807346    -2.150535    -0.347131    -1.525397    -0.544832     1.322625     0.248932     0.200948    -0.600280     0.430408    -0.709218    -1.220810     0.367348    -0.781543    -0.788766    -0.411117    -0.409413    -0.249006
   -0.120588     0.265799    -2.154503     0.226295    -1.102772    -0.805597     3.704680     2.025170    -0.358938    -1.224175    -1.624301    -0.322744    -0.472911    -0.728815    -1.325916    -0.929795    -0.833765     0.344054    -1.937423    -1.358551
    1.412707     1.512652     1.104319     0.098798     0.166397     1.644146    -0.869200     2.606940     0.415891    -0.277443    -0.392935     1.933385     0.305468     1.211235     0.174087     0.828452     1.757208     2.970883    -1.683821     0.845219
   -0.418194    -0.789519    -0.861811    -0.948073     0.564018    -0.341602    -0.290626     0.783221    -1.212197    -0.978145    -0.390369    -0.078920    -0.764500    -2.126939    -2.587993    -2.726346    -1.788870    -1.680472    -2.910811    -0.785018
    1.554847    -0.558105    -0.353873     1.966898     1.264846    -0.048291    -1.814809    -1.663608    -0.696102    -0.784616    -0.348689    -1.407666    -0.118528    -1.755923     0.972608     0.437359    -1.984400    -1.368821     0.353546    -2.520063
