152,3,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,4,3,2,3,2,3,577.9216
152,1,4,4,1,4,1,4,1,1,4,3,3,2,1,2,3,3,3,3,3,3,3,2,4,4,4,4,392.38
152,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,577.9216
152,3,2,2,2,2,2,2,2,2,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,577.9216
152,2,3,3,1,3,1,4,2,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,392.38
152,2,1,1,2,3,2,3,2,2,2,3,1,2,3,3,3,3,3,3,3,4,4,4,4,4,3,4,577.9216
152,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2,2,2,392.38
152,2,3,3,2,1,2,3,2,1,3,4,3,1,3,3,3,3,3,3,3,3,3,4,2,3,2,3,392.38
96,2,3,3,2,3,1,2,2,2,3,2,2,1,3,4,4,3,3,3,3,3,4,4,2,3,2,3,448.121
96,3,3,3,3,3,1,3,4,1,2,2,4,4,1,1,3,3,3,3,3,3,3,2,1,2,2,2,448.121
96,2,4,3,2,4,2,4,2,2,4,4,4,2,4,4,3,3,3,3,2,4,4,3,3,4,4,4,448.121
96,2,2,3,2,3,1,3,3,2,3,3,2,2,4,4,3,3,4,4,4,3,4,4,4,3,3,3,341.1851
96,3,2,3,1,2,2,3,2,1,3,1,2,2,3,4,4,3,3,3,3,4,4,2,2,4,3,4,341.1851
96,3,1,1,2,2,1,3,1,2,1,3,4,3,1,3,2,3,2,1,4,2,1,3,2,1,2,4,341.1851
96,4,2,2,3,3,2,3,3,2,3,2,3,2,3,3,2,3,3,3,3,2,3,2,3,4,2,3,448.121
35,1,4,4,1,4,1,3,2,2,4,4,2,2,3,3,3,3,3,3,3,3,4,2,2,3,3,4,524.4188
35,1,4,3,2,4,1,4,2,1,3,4,1,2,4,3,4,3,4,4,4,4,3,4,4,2,2,3,524.4188
35,1,3,3,2,3,1,4,1,1,3,2,1,1,3,3,3,3,3,4,4,3,3,3,1,2,2,1,524.4188
35,2,3,4,3,1,2,3,2,1,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,3,524.4188
35,2,2,2,2,3,1,3,2,2,3,3,1,1,4,4,3,3,3,3,3,4,4,4,4,4,4,4,688.7846
35,1,3,3,2,3,1,3,2,1,3,2,1,1,4,3,4,3,3,3,4,2,2,4,2,4,4,3,688.7846
35,1,4,3,1,4,1,4,1,1,3,3,1,2,2,3,3,3,3,3,3,3,3,4,2,3,3,3,688.7846
35,2,2,2,3,3,1,4,2,3,2,2,1,1,4,4,4,3,3,3,3,4,4,4,3,4,4,4,524.4188
37,2,2,3,2,1,2,3,2,2,3,3,2,1,3,4,4,4,4,4,4,3,3,3,3,3,3,3,632.332
37,2,2,2,1,2,2,3,2,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,632.332
37,2,2,1,1,2,2,3,2,1,3,2,1,1,4,4,4,4,3,4,4,3,4,3,2,3,2,2,627.6484
37,2,4,3,2,3,1,3,2,1,3,3,2,2,3,3,2,2,3,3,3,2,3,2,2,3,2,2,627.6484
37,3,2,3,1,2,3,3,2,2,3,3,1,1,4,4,4,3,3,4,3,3,3,2,2,4,2,1,632.332
37,1,2,1,1,2,1,4,1,2,3,3,1,1,4,4,4,3,3,4,4,4,4,2,2,4,2,3,627.6484
37,2,3,3,1,3,1,4,2,1,3,3,1,2,2,3,3,3,3,3,3,2,3,4,2,4,2,2,627.6484
37,2,3,3,2,3,2,3,.,2,2,3,2,2,3,3,3,3,3,3,3,4,3,3,4,3,4,3,627.6484
37,1,3,3,2,3,1,3,1,1,3,3,1,1,2,4,4,4,4,4,4,3,3,3,2,3,3,2,627.6484
37,3,2,3,2,2,1,3,2,2,2,2,1,1,3,3,3,3,3,3,3,2,3,3,2,3,3,3,627.6484
37,1,3,3,2,3,1,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,627.6484
37,2,2,2,1,3,1,3,2,2,4,3,1,1,3,4,4,3,4,4,4,2,3,4,3,4,4,4,627.6484
5,2,2,2,2,2,1,3,2,2,3,3,3,1,3,4,3,3,3,4,4,3,4,4,1,4,3,3,725.628
5,2,3,3,2,3,1,4,2,2,4,4,2,1,3,3,4,4,3,4,4,3,4,3,2,3,3,4,720.2534
5,4,2,2,2,2,3,2,3,3,2,2,2,1,3,4,4,4,4,4,4,3,3,2,2,4,3,3,720.2534
5,3,1,1,3,1,4,2,2,3,1,1,3,4,2,3,3,3,3,3,3,1,.,.,.,.,.,.,720.2534
5,3,2,2,2,2,3,1,3,2,3,2,2,1,3,3,4,3,3,3,3,3,2,2,1,2,1,2,725.628
5,1,4,4,1,4,1,4,1,1,4,4,2,1,3,4,3,3,3,4,4,4,4,4,2,4,3,4,720.2534
5,2,2,2,2,2,2,3,2,3,3,3,4,2,3,3,3,3,3,3,3,2,3,3,1,3,3,2,720.2534
5,2,2,3,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,2,2,2,2,720.2534
5,1,3,3,2,3,1,3,2,1,3,3,1,1,3,4,3,3,3,3,3,3,3,3,2,2,1,1,720.2534
5,2,2,3,2,3,1,4,1,2,3,4,1,1,3,4,4,3,3,4,4,3,3,3,1,2,2,1,720.2534
5,1,3,3,2,3,1,3,2,1,2,3,2,1,3,4,3,3,3,3,3,4,4,4,2,4,3,3,720.2534
5,1,3,3,2,3,1,4,2,2,3,3,1,1,3,3,4,3,4,4,4,4,4,4,2,2,2,1,720.2534
5,3,1,3,2,2,3,3,2,3,2,2,2,2,1,3,3,3,3,2,3,3,3,3,2,3,4,3,720.2534
5,2,2,2,2,1,2,2,2,2,2,3,1,1,3,3,3,3,3,3,3,2,2,3,2,3,2,2,720.2534
5,2,2,2,3,2,3,2,3,4,2,2,3,2,3,4,3,3,3,3,3,2,2,3,2,3,1,2,720.2534
5,1,3,3,2,3,1,3,2,2,3,3,1,1,3,3,3,4,4,3,3,3,3,4,2,3,2,3,720.2534
5,2,3,3,4,3,4,3,2,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,720.2534
140,2,2,1,2,2,2,3,1,1,2,2,2,2,3,2,3,1,1,3,3,3,4,3,3,4,2,1,828.3398
140,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,4,3,3,4,4,2,2,3,2,1,2,3,828.3398
140,2,2,2,3,1,2,3,2,2,3,2,1,1,3,4,2,2,2,3,3,3,3,3,1,2,2,2,828.3398
140,2,2,3,2,3,2,3,2,2,3,3,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,828.3398
140,3,1,2,2,1,2,2,3,2,1,1,2,2,4,4,4,4,3,4,4,3,2,4,2,4,3,3,828.3398
140,3,3,2,1,3,4,4,1,2,1,3,2,2,3,4,3,3,3,4,3,4,3,3,3,3,3,3,828.3398
140,3,2,2,3,2,4,2,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,4,4,4,4,822.2044
140,2,4,1,2,2,2,3,2,2,1,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,2,2,828.3398
140,4,2,1,.,1,2,.,.,.,.,.,.,.,.,4,1,1,3,4,2,.,3,3,3,.,.,3,828.3398
140,1,3,4,1,3,1,3,2,1,4,4,1,1,3,4,4,3,3,4,4,4,3,2,1,2,2,4,822.2044
140,1,3,3,1,3,1,2,2,1,.,1,1,.,3,.,3,1,1,3,.,4,3,.,3,.,.,.,828.3398
140,1,4,3,1,3,1,4,2,1,3,3,2,2,3,3,4,3,3,3,3,4,4,4,2,4,2,3,822.2044
140,1,4,1,1,3,1,4,2,2,3,1,2,2,1,3,4,3,3,3,4,2,3,2,2,2,2,2,822.2044
140,2,3,.,1,.,.,.,.,1,.,.,.,.,.,.,3,.,2,2,2,2,2,2,2,2,2,2,822.2044
140,1,3,2,1,3,1,2,2,1,3,4,2,1,3,4,4,3,3,3,4,3,3,1,1,3,3,4,822.2044
140,1,2,2,2,2,2,2,2,1,1,1,3,1,1,.,4,3,3,4,4,1,3,4,4,3,3,3,822.2044
140,3,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,3,2,1,3,2,2,822.2044
140,2,2,3,2,3,1,3,1,1,4,4,2,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,822.2044
140,2,2,2,1,2,1,2,1,1,3,2,3,1,4,4,4,3,3,3,4,4,3,3,3,3,4,4,822.2044
140,3,1,3,2,2,3,2,4,3,1,1,4,1,4,4,3,3,2,3,2,3,2,1,1,2,3,2,822.2044
131,3,2,2,2,2,2,2,3,2,2,2,2,1,3,4,4,3,4,4,3,4,4,4,3,4,4,4,748.8704
131,1,4,4,1,4,1,4,1,1,4,4,3,2,3,4,4,4,3,3,3,4,4,2,2,4,2,3,748.8704
131,3,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,2,2,3,3,3,3,3,2,3,3,3,748.8704
131,1,4,4,1,4,1,4,2,1,3,4,2,2,3,3,3,3,3,3,3,4,4,4,3,4,2,4,842.4683
131,4,1,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,4,4,4,3,4,2,2,842.4683
131,1,4,4,1,3,1,4,2,1,4,4,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,748.8704
131,1,4,4,2,4,1,4,1,1,4,4,2,1,3,3,4,3,3,4,3,4,4,3,4,3,3,2,842.4683
131,3,2,1,4,2,2,3,2,2,1,2,4,2,3,2,3,3,3,3,3,4,3,3,4,3,3,3,842.4683
131,4,1,1,4,1,4,1,4,4,2,1,3,2,3,3,3,4,3,4,4,4,4,4,4,4,4,4,842.4683
44,3,2,3,2,2,3,2,3,2,3,2,2,1,3,3,3,3,3,3,3,3,2,3,2,3,3,3,840.242
44,2,2,2,2,3,2,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,840.242
44,2,4,3,2,3,1,4,2,1,2,4,1,1,3,3,4,4,4,4,4,3,3,3,2,2,1,1,746.8915
44,2,2,3,2,3,2,4,2,2,4,4,1,1,4,4,4,4,4,4,4,3,4,2,2,4,2,2,840.242
44,2,3,2,1,3,2,4,1,1,4,2,2,2,2,2,2,2,2,3,3,3,2,3,1,2,1,1,840.242
44,3,2,2,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,840.242
44,2,3,3,1,3,1,4,1,1,3,3,2,2,3,1,3,2,3,3,3,3,2,2,2,2,1,3,840.242
44,3,2,2,4,2,3,2,3,3,2,2,1,1,3,3,3,3,3,4,3,3,3,3,2,4,4,4,746.8915
44,2,3,3,1,3,1,4,2,1,3,3,2,2,2,4,3,3,3,3,4,3,3,4,2,4,2,2,746.8915
44,1,3,3,1,4,1,4,1,1,4,3,4,1,4,4,4,4,4,4,4,3,3,4,4,4,3,3,746.8915
44,3,1,2,3,1,4,2,3,3,2,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2,1,840.242
44,1,3,3,1,3,1,3,1,1,3,2,1,1,4,4,3,4,3,4,4,3,4,4,3,4,3,4,746.8915
44,2,2,2,2,2,3,2,3,3,2,2,1,1,4,4,4,4,4,4,4,3,4,4,3,3,3,3,840.242
44,2,3,3,2,3,2,3,2,2,3,3,2,2,3,3,3,3,.,3,3,2,2,3,2,2,3,3,840.242
44,1,3,3,2,3,1,4,1,1,3,4,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,840.242
44,2,2,2,2,2,2,3,2,2,2,2,1,1,4,4,3,3,3,3,3,3,2,2,1,2,2,2,746.8915
44,3,1,2,2,1,2,3,3,2,3,2,1,1,3,4,4,3,2,3,3,4,4,3,3,4,3,3,746.8915
165,3,2,4,2,2,1,3,2,1,4,4,1,1,3,4,4,4,4,4,4,.,.,.,.,.,.,.,683.7326
165,1,4,4,1,4,1,4,1,1,4,4,3,4,3,1,2,1,1,1,1,4,4,4,3,4,4,4,683.7326
165,3,1,1,1,1,4,1,4,4,1,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,683.7326
165,2,2,2,2,3,2,3,2,4,3,.,3,2,3,2,3,3,3,3,3,1,1,1,1,1,1,1,769.1891
165,2,3,3,2,3,1,4,1,1,3,4,1,1,4,4,4,4,4,4,4,4,4,3,3,4,2,4,769.1891
165,1,2,3,1,3,1,3,1,1,3,3,1,1,2,3,4,3,3,3,4,4,3,3,4,4,4,4,769.1891
165,1,4,4,1,4,1,4,1,1,4,4,3,2,3,3,4,3,3,2,3,3,4,3,4,4,3,3,769.1891
165,4,2,3,3,1,4,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,769.1891
165,2,2,3,2,3,1,3,2,1,4,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,769.1891
165,3,2,2,3,2,3,2,3,2,2,2,4,2,3,3,3,3,3,3,3,.,.,.,.,.,.,.,769.1891
165,2,3,3,1,2,1,3,1,1,4,4,1,1,3,4,3,3,3,3,2,4,4,4,2,4,3,3,769.1891
165,2,3,3,2,3,2,4,2,1,3,3,4,4,1,1,3,3,3,3,3,3,4,3,2,4,3,3,769.1891
165,2,3,4,2,3,1,3,2,2,3,3,1,1,4,4,4,4,4,4,4,3,4,4,4,4,3,4,769.1891
117,2,2,3,2,1,2,3,2,1,3,3,3,1,1,2,4,4,4,4,4,3,4,3,3,2,1,2,547.1509
117,3,1,2,1,1,3,2,3,3,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,2,547.1509
117,4,4,4,1,4,1,4,2,1,4,1,2,2,3,3,4,4,4,4,4,4,4,3,4,4,4,4,547.1509
117,2,3,4,2,3,1,4,2,1,4,3,1,1,4,4,4,4,4,4,4,2,3,3,4,3,4,3,699.4794
117,1,3,3,1,3,1,4,1,1,3,4,2,2,3,2,3,3,2,3,3,1,2,3,4,3,2,1,547.1509
117,2,3,3,2,3,2,3,2,1,3,3,2,1,3,4,3,3,3,3,3,4,4,3,3,4,4,3,547.1509
117,1,4,3,2,3,1,3,2,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,547.1509
29,3,2,2,3,2,2,2,3,3,2,2,1,1,3,4,2,4,2,3,2,3,3,2,3,2,.,1,713.2591
29,4,1,2,4,1,3,3,2,3,3,2,2,1,3,3,3,3,2,4,3,3,3,2,1,1,2,2,713.2591
29,3,1,1,1,3,2,1,4,3,3,2,1,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,713.2591
29,2,2,4,2,3,2,3,1,1,3,4,.,.,.,4,3,3,3,3,3,3,2,2,1,2,2,2,713.2591
29,2,2,3,2,3,2,3,2,2,2,3,2,1,3,4,4,3,3,3,3,4,4,4,4,4,2,2,713.2591
29,2,2,2,3,1,2,3,4,2,3,3,1,1,4,4,3,3,3,3,3,4,4,4,2,4,4,4,713.2591
29,2,3,3,1,2,1,3,1,1,3,3,2,1,4,4,2,4,3,3,3,3,3,4,4,3,3,3,713.2591
29,2,4,3,1,3,1,3,2,1,4,3,1,1,4,4,3,3,3,3,3,3,3,2,1,2,2,3,713.2591
29,1,4,3,1,1,1,4,1,1,2,4,2,1,4,4,4,4,4,4,4,3,3,3,1,3,2,2,713.2591
29,3,2,1,2,4,1,4,2,1,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,713.2591
29,3,2,3,3,2,2,2,3,2,3,2,2,2,3,4,2,3,2,2,2,3,4,3,4,3,2,3,991.5012
29,2,1,3,2,1,1,2,2,1,3,3,1,1,2,3,3,3,3,3,3,4,4,4,1,4,2,2,991.5012
121,2,2,1,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,2,4,2,3,709.9351
121,3,2,3,2,1,2,3,3,2,2,1,2,3,3,4,1,2,1,2,3,4,4,3,2,2,2,1,709.9351
121,2,1,.,.,3,2,4,.,4,.,4,1,1,4,4,3,2,2,4,3,.,4,4,.,4,.,4,709.9351
121,3,2,3,1,3,1,3,3,2,3,3,4,1,3,4,3,3,3,3,3,3,4,4,3,3,3,4,709.9351
121,4,1,3,2,3,2,3,3,1,4,3,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,986.8805
121,2,2,2,2,2,2,2,2,2,3,3,1,1,3,3,3,3,4,4,4,2,3,3,3,3,3,3,986.8805
121,3,2,2,3,3,1,2,2,3,2,3,3,2,4,4,3,3,2,4,3,3,4,4,2,3,2,4,709.9351
121,1,4,3,2,3,1,3,1,1,4,2,3,1,2,4,3,4,4,4,4,2,1,4,2,4,1,2,986.8805
121,2,3,3,2,2,2,3,2,2,3,3,1,1,4,4,4,4,3,4,4,4,4,4,4,4,3,3,986.8805
121,2,3,3,1,3,1,3,2,1,3,3,1,1,4,4,3,3,3,4,4,3,4,4,2,2,2,1,709.9351
121,4,1,3,3,1,3,3,2,4,3,3,2,2,3,3,3,2,1,2,2,3,2,1,3,4,3,4,709.9351
121,1,4,3,1,4,1,4,2,1,3,3,1,1,4,4,4,4,4,4,3,3,3,3,2,3,3,2,986.8805
127,2,2,3,1,3,1,3,2,1,4,4,1,1,3,2,3,4,3,4,4,4,4,2,2,3,4,3,647.1682
127,3,1,2,3,3,2,3,3,4,2,3,2,1,4,4,4,3,3,4,4,3,3,2,2,3,2,3,647.1682
127,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,647.1682
127,2,2,3,2,3,1,3,2,1,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1164.2394
127,1,3,3,2,3,1,2,2,2,3,3,1,1,4,4,4,3,3,4,.,1,4,3,2,3,4,3,647.1682
127,1,4,3,2,4,1,4,1,1,3,3,1,1,4,4,4,4,4,4,4,4,4,3,3,4,2,2,647.1682
127,2,2,3,2,2,2,2,2,2,3,3,1,1,3,3,3,3,3,3,3,3,2,3,1,2,2,2,647.1682
127,2,2,1,3,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,1,2,2,647.1682
127,2,2,3,1,3,1,3,2,1,3,2,1,1,3,4,3,3,3,3,3,2,3,4,1,4,2,3,647.1682
127,2,2,3,3,3,2,3,2,2,3,3,1,1,4,4,3,3,3,3,3,2,3,4,4,4,3,4,647.1682
127,1,4,3,1,4,1,4,2,1,3,3,1,1,3,4,4,.,4,4,4,2,4,4,3,4,2,3,647.1682
127,1,3,1,1,3,1,3,2,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,647.1682
127,4,1,1,4,1,4,1,3,3,1,1,3,2,4,3,3,3,2,4,3,1,2,2,3,1,2,1,647.1682
127,2,2,1,2,3,2,2,2,2,2,3,1,2,2,3,3,3,3,3,3,3,4,3,2,2,2,2,1164.2394
127,1,4,3,1,4,1,4,2,1,3,3,1,1,3,4,3,3,2,3,3,2,2,4,3,3,4,3,647.1682
127,2,2,3,1,1,1,2,1,1,1,3,2,1,3,3,3,3,2,3,3,3,3,3,3,2,2,2,647.1682
127,4,2,1,3,1,3,1,3,2,2,3,3,1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,647.1682
127,3,1,2,3,3,1,3,3,2,1,3,2,2,3,4,3,2,2,3,3,3,2,1,2,3,2,3,647.1682
127,2,1,1,2,1,2,1,3,1,1,1,1,2,1,4,1,1,1,3,2,3,3,3,2,3,2,1,647.1682
127,2,2,2,2,1,2,3,3,2,2,3,1,2,4,3,3,2,2,3,2,2,2,2,2,2,2,2,647.1682
127,2,2,2,2,2,2,3,2,2,2,1,1,1,3,3,3,3,3,3,3,4,4,3,2,4,4,2,647.1682
156,3,1,2,3,1,4,2,3,4,2,1,2,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,669.3779
156,3,2,1,3,2,2,2,4,4,2,1,2,2,3,3,3,2,3,3,3,3,2,2,1,2,2,2,823.4211
156,2,3,2,1,3,1,3,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,669.3779
156,1,2,3,2,3,2,3,2,1,3,3,1,1,4,3,4,3,4,4,4,4,3,3,2,3,2,2,823.4211
156,2,2,3,3,3,1,3,2,1,3,3,1,1,3,3,3,3,3,3,3,3,4,3,2,3,3,3,823.4211
156,4,1,1,1,1,3,1,4,2,1,1,1,2,3,4,3,3,3,3,3,2,2,2,2,2,2,2,823.4211
156,2,2,1,1,3,2,3,3,1,1,1,1,1,4,4,4,3,3,4,4,3,3,4,2,3,2,3,823.4211
156,1,4,4,2,4,2,4,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,823.4211
156,2,3,2,2,3,1,3,2,2,2,3,1,1,3,4,3,3,3,3,3,2,3,2,3,3,1,2,823.4211
156,2,1,1,3,1,3,2,3,3,1,1,2,2,2,3,3,2,2,2,3,3,1,3,3,3,2,2,823.4211
156,3,2,1,3,2,3,2,2,2,2,1,1,2,3,4,3,3,3,3,3,2,2,3,2,2,3,2,823.4211
156,3,1,1,1,1,1,1,4,1,1,1,3,3,3,2,3,2,3,2,3,3,3,2,1,1,1,2,669.3779
156,1,4,4,2,4,1,4,1,1,3,4,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,823.4211
156,2,2,2,2,3,2,3,2,2,3,1,2,1,3,3,3,3,2,3,3,2,2,2,2,2,2,2,823.4211
156,2,3,3,2,3,1,3,2,1,3,3,1,1,3,4,3,3,3,4,3,4,3,3,2,3,3,4,823.4211
156,2,3,2,3,3,2,3,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,823.4211
