    2.911268     1.327722     1.721751    -1.275804
   -2.041679     2.005332     1.804900     6.476322
   -1.649121     1.379298     5.172111    12.474702
   -0.060060     1.907091     1.925097     2.104600
   -0.498372     2.391958     7.610045    14.252183
   -1.342332     1.489144     2.898244     2.935372
    2.665462     2.335579     7.672507    10.874325
    1.070760     2.048410     6.301422    12.853237
   -3.172055     0.258088     3.306278     9.241230
    0.336992    -0.450214     6.441529     9.895816
    1.972511     4.891794     5.858601    10.507238
    0.939807     1.718335     8.271497    13.142669
   -1.577453    -0.988187     0.962845     6.959402
    1.324147     1.576755     3.409105     6.498155
   -0.371278     3.611377     7.090453    10.886620
    2.061283     0.833673     1.895001     7.714297
   -0.421384     0.750071     2.188123     6.603847
    0.586061     1.589874     2.444456     2.536551
   -0.784781     2.028538     3.658460     6.260320
    0.890068     1.643949     6.634390    11.853690
   -0.772992     0.873790     4.787717     5.942332
   -0.733578     3.579993     5.081060     9.637235
    1.564919     3.480847     8.676809    14.292377
    2.883418     2.437280     2.265471     3.662638
   -1.572475     2.156774     3.454005     4.976405
   -1.043422    -0.657444     2.003287     5.814007
    0.856482     2.681709     6.528575     7.564544
    2.195690     3.034050     7.177251    11.765021
    1.769455     2.323906     4.314617     6.327138
   -2.097343     0.458315     2.139141     1.902993
    0.532095     0.961082     2.413005     8.065710
    0.325157     2.969265     8.472705    14.220635
    0.632087     1.852592     4.169288    10.244413
    1.109915     3.177797     4.343272     7.814076
   -0.217659     2.013534     4.388045     4.090770
    0.259187     2.897769    -1.847620     1.241121
    0.562340     2.320555     6.688776    13.426660
    2.364057     4.727749     5.216664     7.003123
   -0.278860     2.735073     2.647649     8.131612
   -0.149448    -0.537659     1.282130     1.472838
    1.855006     2.375536     8.571333    12.145424
   -0.789472     0.713968     1.992414     2.783350
   -1.339532     1.418267     2.820629     4.241885
   -0.698182     0.636536     1.599426     3.631489
   -1.022595     3.243562     5.633873    12.295045
    0.582980     1.156060     1.831539     4.282093
    0.724942     1.667304     0.044997    -1.363517
    1.850237     3.089691     7.298681     8.987118
    0.833719     2.269684     4.059214     9.595328
   -1.077898    -0.151892     4.276729     8.759970
    0.304279     2.005154     4.721664     4.668917
    0.294555     1.506345     3.400186     5.440739
    0.688233     1.260811     3.472434     3.842205
    0.720834     1.748987     6.002295    12.001427
    1.024233     3.822916     7.359239    10.592870
    2.231128     2.286687     5.977198     7.027772
    2.536450     7.612863     8.868288    12.017186
    0.599489     4.742640     8.206922    12.745320
    1.247660     1.845596     5.670641    11.520267
    0.653166     3.183882     4.082906     5.052395
    2.110643     2.852165     7.704074    11.508573
    1.667641     4.169728     7.824291    12.986072
    1.059384     1.421310    -0.380507     0.768127
    0.099745     1.842973     2.796884     2.089550
    0.728173     3.240920     5.117078     9.881204
   -0.812414     1.307966     3.501201     9.215490
   -0.730551     1.892683     5.725461     4.900881
   -0.418329     2.821552     2.351875     5.798947
    1.945975     2.116959     6.706036    12.847666
    0.530562     3.002121     6.024581    14.056354
    0.123597     1.849582     1.984736     3.014491
   -0.390464     0.857355     1.817546     3.699927
    0.785217     1.193238     3.200525     7.353410
    0.484928     4.321009     7.400063    13.894207
    0.916321    -1.549492    -0.358255    -2.346954
   -1.184485    -2.103729     1.570002     4.529997
    1.305210     2.241752     3.223999     5.761768
    0.779169     2.674203     3.784100     3.691775
   -1.171911     1.916933     7.369154    16.564749
   -0.424048    -0.449626     1.129531     1.546677
   -0.116283     1.481234     3.241536     7.734363
    0.867540     3.922829     6.339238    11.281036
   -2.173920     2.763388     7.504606    10.288024
    0.855884     0.204403     2.006421     4.791043
    0.480139     1.839307     4.924344    12.438554
   -1.439223     0.247221    -0.630835     0.965646
   -1.664719    -0.690031     0.283907     1.537154
   -0.756385     1.891987     3.965018     7.413508
   -0.328842     2.291788     4.899660     6.106196
    1.351769     1.638800     3.731911     8.375714
    1.723874     4.595502     5.919232     8.698464
    0.436110     1.719861     4.856874     6.844090
    2.384714     3.784133     5.908549    16.477695
    1.677618     2.146532     5.964156     9.751650
    0.881401     4.433878     3.745667    11.284796
    0.657419     5.188434     8.257316    13.749380
    1.733262     3.461853     7.870763    13.552365
   -2.558026    -1.349645    -1.713199     0.909257
   -0.004588    -0.942864     1.101231     3.823883
    1.306914     3.908795     4.874925    11.450659
    1.559947     3.250411     8.239028     9.453396
    3.174179     4.621788     4.281588     4.710514
   -0.592887    -1.337950     1.654338     6.638457
    1.231892     1.324292     4.313394     7.522056
    0.713293     0.131229    -0.224409    -0.532785
   -0.428073     2.692367     5.475032    11.134764
    0.658090     1.253301     2.895060     7.114456
    1.042565     3.961725     8.205698    14.989357
   -0.383400     3.989216    10.107292    15.649368
    1.262886     4.589317     3.960998     5.918513
   -1.652073     1.065482     7.872727    13.005613
    2.624375     1.234234     4.037507     6.205704
    0.615135     2.473601     4.119541     7.519622
   -0.755097     2.553968     5.788295    12.212038
    0.787141     2.565868     8.970620    13.397414
   -0.113781     1.779964     2.962791     2.585292
    2.825799     2.075019     6.334077     9.737666
   -0.125893     3.561883     6.327639    10.914488
    1.194548     4.195265     5.757250    12.489318
    1.090686     1.314385     5.149063     7.667183
    2.987057     4.366914     6.399357     8.783657
    0.247983     2.596183     5.703653     8.975837
   -2.806162    -0.154906     3.671140     8.923551
    0.411444     2.017644     4.172347     9.360841
    3.062392     0.948258     1.768367     1.469976
    0.389928     4.030767     6.357996    13.480998
   -0.633831     1.377363     3.341239     4.347298
    0.712393     3.536415     7.752921     7.771715
    0.541758     4.097904     5.820157    10.029494
    1.975990     3.383397     5.781551     5.542924
    1.089968     2.966195     5.664726    11.396419
   -0.562577     0.984242     5.322748     8.328187
    1.481374     2.568656     4.484916     7.051368
    1.381397    -0.697406     1.416928     1.898971
   -0.507537    -0.347085    -2.126426    -4.912774
    0.252305    -1.259919     0.271058    -1.570524
    0.284294    -0.553299     1.792384     2.922740
    0.366157     2.568551     7.974891    17.864547
    1.046014     1.447433     5.905791     8.830519
   -0.978381     2.841559     6.416615    11.996790
    0.143196    -0.058946     2.261276     2.143496
    0.440632     4.480875     6.458040    15.999330
    0.707259     3.213307     8.940451    14.012389
    2.307858     3.494175     9.059016    15.059057
    1.201070     3.744857     6.973602    10.855528
    0.988068     2.821869     3.915005     5.517464
   -2.503267     0.320615     2.346917     2.133929
   -1.321327     1.966683     7.700239    10.661856
   -0.381873     0.550178    -1.982358    -1.734781
    1.298852     1.979513     6.729113    13.082261
    2.142708     1.868685     4.478721     9.482484
   -1.707839    -1.908596     2.092373     3.773567
   -2.265289    -0.335247     1.275056     3.716978
    1.264951     4.788166    10.147643    17.857243
    2.731942     5.143227     8.593336    15.200787
   -0.535835     0.049529     3.636480     7.686592
    0.992421     2.134110     6.735016    12.980804
    2.280610     3.983457    10.442620    20.496908
   -1.560923     0.182246    -1.785037    -5.834633
    0.219452     2.241188     5.907240    13.986149
   -2.371273    -0.153517     0.453030     1.255448
    2.604460     3.894528     7.387535    11.221677
    1.062623     2.843062     3.239808     4.955430
    0.435829     2.328579     4.278904     6.519837
   -0.550258     2.179938     6.273246    11.209734
    0.080740     2.261040     3.236792     7.684205
    1.844120     3.252513     4.369068     5.934827
   -0.513757     2.005571     5.092478     5.603890
   -0.808980     1.396916     1.745098     1.697406
   -0.276697     0.626027     2.261738     6.497011
    0.611148     1.125541     4.368027    12.148591
    4.076727     3.748747     7.741730    11.593070
    2.343668     4.596860    10.093648    16.731043
    1.006178     3.824593     7.206371    13.808800
   -0.120839     4.156507     6.991938     9.026011
    0.509196     1.553416     3.044462     5.121777
    1.224629     1.139836     5.267151    12.958156
    0.839091     0.520540     0.513841     3.825978
    1.187817     4.407564    10.691641    17.781380
   -0.207710     1.593329     3.494580     5.657286
    2.707206     1.803389     3.055404     5.929862
   -0.148932    -1.072061     5.986782    14.046178
    1.793795     0.498516     2.364036     3.984476
    1.560055     3.505641     3.447304     9.505188
    1.229654     1.431096     6.366945    12.852463
    1.714021    -1.689964     4.750019    10.304641
    1.116062     3.889092     8.230873    15.353943
   -2.468024    -0.802794     4.163490    10.666376
    0.661413     0.349920     5.610864    12.327312
   -2.438781    -0.907035     3.171654     1.926619
   -0.705984     2.248508     2.517732     4.694676
   -0.437752     3.401391     6.366593     8.116959
   -0.428425     2.527415     7.794593    13.564250
   -1.612900    -0.192466     0.006719    -1.584040
    0.280927    -0.489756    -0.803671     0.451841
   -2.033178     2.348336     5.386022    16.086148
    1.175428     1.483044     0.765522     2.994461
    0.753265     4.236940     6.640161    13.038310
    0.193461     3.141216     8.179037    13.497261
   -1.712813     2.292420     6.639022    14.775286
    1.810484     2.214843     0.323321     1.819030
    0.861294     2.537980     1.672279     4.078385
    1.238213     1.992063     3.195094     8.195810
    0.137808     1.779134     4.185851     7.066526
   -0.907999     2.473444     5.995281     5.053962
    2.405043     5.177223     6.592323     9.155873
    0.072108     2.481786     3.734099     9.931785
   -1.145543     1.647168     8.748816     9.213222
    1.049389     2.133858     3.375979     5.751367
    1.647676     2.907633     8.464782    16.386329
    2.618225     4.196266     8.204431    11.024126
    2.061467     5.095529     7.149765    10.422980
    2.340700     3.738020     6.635500     8.878291
    3.321242     3.652345     3.672756     8.175638
   -0.975202     1.018968     2.707956     0.441653
    1.767951     1.879458     6.696519     9.038638
    0.817494     2.441825     3.916201     5.441034
    1.214185     2.044838    -0.598235    -2.290607
    0.171820     1.105633     3.509564     1.942312
    0.571918     3.057640     7.130859    13.006074
    1.402868     2.016529     5.376517    10.503829
   -0.524773     1.448894     2.676888     3.253310
   -0.473676     0.455940    -2.229100    -3.419431
    0.298762     1.777391     6.093570    11.508047
    0.663323     3.301303    11.469777    20.767884
    0.043207     1.942726     3.720913     7.038895
    2.854746     3.797659     7.404795     8.789737
   -0.417786     1.041885     4.662657    10.471678
   -1.206087     2.322221     4.861798     6.976500
    0.428222     1.272918     2.219322     3.721100
    1.909228     4.486321     6.988719    11.788905
   -0.482634     3.934646     8.607929    13.804875
    0.837042     0.722552     3.434527     7.411916
   -0.250956     0.003300     2.093454     2.863363
    0.050764     2.745243     3.490540     7.559634
    0.648375     0.923793     5.306209    10.399271
    0.759911     1.769422     2.624996     5.973885
    0.050404     1.120435    -0.325098     0.434445
    1.366874     3.440417     3.479131     5.419460
    2.413697     2.391481     2.341681     0.054841
    0.719928     5.117192     8.866670    15.091076
    0.197334     0.483132     0.645150     4.595613
    2.247216     4.317518     8.904154    13.048715
   -0.273361    -1.476901     2.101780     1.834664
    0.326927     3.441467     5.023009     8.658074
    0.491139     0.494827     1.622718     4.318082
    0.205180     0.984098     3.209426     8.191536
    0.591299     4.463435    12.213062    15.898975
    0.638361     1.658040     3.015434     3.713437
   -0.631096     3.591552     9.378796    16.602923
    2.432464     2.575100     3.112781     0.319767
    1.753042     3.969053     8.305528    13.114112
    1.881131     1.930092     2.461690    -0.107122
    0.534183     3.282872     6.979436    17.464385
    3.631394     4.488367    10.338959    18.319730
    1.476518     2.212002     4.079206     6.490569
    2.842317     1.981047     4.142066     5.570086
    0.321187     1.651960     2.948961     8.550748
    0.363523     2.290238     3.164500    10.071366
   -0.185591     1.117569     5.204290     7.516354
    1.541590     1.482493     8.304893    13.205417
    1.300946     1.653102     3.949062     5.558810
    2.792561     3.861625     8.075381    14.716288
   -1.511908     0.888088    -0.049124     4.570104
    1.174621     3.697786     7.776974    11.151602
